precision_at_5,recall_at_5,diversity,constraint_respect,mean_recommendation_sustainability,strategy,step,recommended_poi_ids,recommended_poi_names,recommended_neighbourhoods
0.6,0.17647058823529413,0.8357142857142856,0.8,0.48957999999999996,popularity,1,4|0|1|6|5,La Rambla | Sagrada Familia | Park Guell | Barri Gotic | Mercat de la Boqueria,La Rambla | Sagrada Familia | La Salut | Gotic | El Raval
1.0,0.3125,0.395,1.0,0.7039,personalized,4,1|39|55|45|42,Park Guell | Joan Miro Park | Guinardo Park | Clot Park | Labyrinth Park of Horta,La Salut | Nova Esquerra Eixample | Guinardo | El Clot | Horta
1.0,0.3125,0.6833333333333333,1.0,0.5647,personalized,4,59|6|28|24|17,Olympic Port | Barri Gotic | Rambla del Poblenou | Gracia Squares | Poble Espanyol,La Barceloneta | Gotic | Poblenou | Vila de Gracia | Montjuic
0.8,0.25,0.6066666666666667,0.8,0.50564,personalized,4,17|23|60|3|4,Poble Espanyol | Hospital de Sant Pau | Casa Vicens | La Pedrera | La Rambla,Montjuic | Guinardo | Vila de Gracia | Dreta Eixample | La Rambla
1.0,0.3125,0.72,1.0,0.49402000000000007,personalized,4,7|6|8|23|35,Barcelona Cathedral | Barri Gotic | Santa Maria del Mar | Hospital de Sant Pau | Born Centre Cultural,Gotic | Gotic | El Born | Guinardo | El Born
1.0,0.3125,0.7316666666666667,0.8,0.51986,personalized,4,17|23|3|35|5,Poble Espanyol | Hospital de Sant Pau | La Pedrera | Born Centre Cultural | Mercat de la Boqueria,Montjuic | Guinardo | Dreta Eixample | El Born | El Raval
1.0,0.3125,0.6533333333333333,0.6,0.5605600000000001,personalized,4,20|1|11|15|26,Temple del Tibidabo | Park Guell | Arc de Triomf | MNAC | Design Museum,Tibidabo | La Salut | Sant Pere | Montjuic | Glories
1.0,0.3125,0.4683333333333334,1.0,0.5786200000000001,personalized,4,47|25|6|38|54,Palo Alto Market | Mercat dels Encants | Barri Gotic | Hostafrancs Market | Mercat de la Llibertat,Poblenou | Fort Pienc | Gotic | Hostafrancs | Vila de Gracia
0.8,0.25,0.62,0.4,0.52404,personalized,4,17|0|1|60|3,Poble Espanyol | Sagrada Familia | Park Guell | Casa Vicens | La Pedrera,Montjuic | Sagrada Familia | La Salut | Vila de Gracia | Dreta Eixample
1.0,0.3125,0.5933333333333334,0.6,0.49260000000000004,personalized,4,0|60|17|3|6,Sagrada Familia | Casa Vicens | Poble Espanyol | La Pedrera | Barri Gotic,Sagrada Familia | Vila de Gracia | Montjuic | Dreta Eixample | Gotic
1.0,0.3125,0.5466666666666666,1.0,0.53452,personalized,4,4|25|6|54|38,La Rambla | Mercat dels Encants | Barri Gotic | Mercat de la Llibertat | Hostafrancs Market,La Rambla | Fort Pienc | Gotic | Vila de Gracia | Hostafrancs
1.0,0.3125,0.72,1.0,0.49488000000000004,personalized,4,3|7|15|8|1,La Pedrera | Barcelona Cathedral | MNAC | Santa Maria del Mar | Park Guell,Dreta Eixample | Gotic | Montjuic | El Born | La Salut
1.0,0.3125,0.19999999999999996,1.0,0.56882,personalized,4,5|25|37|54|38,Mercat de la Boqueria | Mercat dels Encants | Sant Antoni Market | Mercat de la Llibertat | Hostafrancs Market,El Raval | Fort Pienc | Sant Antoni | Vila de Gracia | Hostafrancs
1.0,0.3125,0.5199999999999999,0.6,0.47763999999999995,personalized,4,7|6|3|26|60,Barcelona Cathedral | Barri Gotic | La Pedrera | Design Museum | Casa Vicens,Gotic | Gotic | Dreta Eixample | Glories | Vila de Gracia
1.0,0.3125,0.5983333333333334,0.6,0.47264,personalized,4,0|6|60|2|35,Sagrada Familia | Barri Gotic | Casa Vicens | Casa Batllo | Born Centre Cultural,Sagrada Familia | Gotic | Vila de Gracia | Dreta Eixample | El Born
1.0,0.3125,0.52,1.0,0.5015000000000001,personalized,4,3|6|23|35|60,La Pedrera | Barri Gotic | Hospital de Sant Pau | Born Centre Cultural | Casa Vicens,Dreta Eixample | Gotic | Guinardo | El Born | Vila de Gracia
1.0,0.3125,0.6583333333333333,1.0,0.6115999999999999,personalized,4,10|12|29|57|45,Ciutadella Park | Barceloneta Beach | Bogatell Beach | Natural Science Museum | Clot Park,Sant Pere | La Barceloneta | Poblenou | Diagonal Mar | El Clot
1.0,0.3125,0.8316666666666667,0.8,0.46688,personalized,4,35|6|7|3|5,Born Centre Cultural | Barri Gotic | Barcelona Cathedral | La Pedrera | Mercat de la Boqueria,El Born | Gotic | Gotic | Dreta Eixample | El Raval
1.0,0.3125,0.4966666666666666,1.0,0.53708,personalized,4,4|5|17|37|54,La Rambla | Mercat de la Boqueria | Poble Espanyol | Sant Antoni Market | Mercat de la Llibertat,La Rambla | El Raval | Montjuic | Sant Antoni | Vila de Gracia
1.0,0.3125,0.6666666666666666,0.6,0.4859,personalized,4,8|7|15|11|26,Santa Maria del Mar | Barcelona Cathedral | MNAC | Arc de Triomf | Design Museum,El Born | Gotic | Montjuic | Sant Pere | Glories
1.0,0.3125,0.5199999999999999,0.8,0.5206799999999999,personalized,4,6|3|17|23|60,Barri Gotic | La Pedrera | Poble Espanyol | Hospital de Sant Pau | Casa Vicens,Gotic | Dreta Eixample | Montjuic | Guinardo | Vila de Gracia
1.0,0.3125,0.40000000000000013,1.0,0.4236000000000001,personalized,4,0|2|3|7|8,Sagrada Familia | Casa Batllo | La Pedrera | Barcelona Cathedral | Santa Maria del Mar,Sagrada Familia | Dreta Eixample | Dreta Eixample | Gotic | El Born
1.0,0.3125,0.6383333333333333,1.0,0.53782,personalized,4,4|12|28|24|5,La Rambla | Barceloneta Beach | Rambla del Poblenou | Gracia Squares | Mercat de la Boqueria,La Rambla | La Barceloneta | Poblenou | Vila de Gracia | El Raval
1.0,0.3125,0.6266666666666667,0.4,0.5318800000000001,personalized,4,0|20|7|13|26,Sagrada Familia | Temple del Tibidabo | Barcelona Cathedral | Montjuic Castle | Design Museum,Sagrada Familia | Tibidabo | Gotic | Montjuic | Glories
1.0,0.3125,0.7366666666666667,1.0,0.60004,personalized,4,1|49|58|12|45,Park Guell | CosmoCaixa | Fabra Observatory | Barceloneta Beach | Clot Park,La Salut | Sant Gervasi | Tibidabo | La Barceloneta | El Clot
1.0,0.3125,0.5199999999999999,1.0,0.47686,personalized,4,2|6|60|7|26,Casa Batllo | Barri Gotic | Casa Vicens | Barcelona Cathedral | Design Museum,Dreta Eixample | Gotic | Vila de Gracia | Gotic | Glories
1.0,0.3125,0.5199999999999999,0.8,0.49084000000000005,personalized,4,3|6|8|23|60,La Pedrera | Barri Gotic | Santa Maria del Mar | Hospital de Sant Pau | Casa Vicens,Dreta Eixample | Gotic | El Born | Guinardo | Vila de Gracia
1.0,0.3125,0.4933333333333334,1.0,0.6598,personalized,4,10|49|55|52|42,Ciutadella Park | CosmoCaixa | Guinardo Park | Creueta del Coll Park | Labyrinth Park of Horta,Sant Pere | Sant Gervasi | Guinardo | La Salut | Horta
1.0,0.3125,0.5916666666666667,0.8,0.508,personalized,4,20|23|15|3|27,Temple del Tibidabo | Hospital de Sant Pau | MNAC | La Pedrera | Torre Glories,Tibidabo | Guinardo | Montjuic | Dreta Eixample | Glories
1.0,0.3125,0.8183333333333334,1.0,0.50986,personalized,4,3|17|35|5|49,La Pedrera | Poble Espanyol | Born Centre Cultural | Mercat de la Boqueria | CosmoCaixa,Dreta Eixample | Montjuic | El Born | El Raval | Sant Gervasi
1.0,0.3125,0.6866666666666666,0.8,0.51118,personalized,4,1|3|15|23|7,Park Guell | La Pedrera | MNAC | Hospital de Sant Pau | Barcelona Cathedral,La Salut | Dreta Eixample | Montjuic | Guinardo | Gotic
1.0,0.3125,0.5316666666666666,1.0,0.6718,personalized,4,30|12|42|45|39,Forum Park | Barceloneta Beach | Labyrinth Park of Horta | Clot Park | Joan Miro Park,Diagonal Mar | La Barceloneta | Horta | El Clot | Nova Esquerra Eixample
1.0,0.3125,0.32999999999999996,1.0,0.69518,personalized,4,30|10|42|39|45,Forum Park | Ciutadella Park | Labyrinth Park of Horta | Joan Miro Park | Clot Park,Diagonal Mar | Sant Pere | Horta | Nova Esquerra Eixample | El Clot
1.0,0.3125,0.655,1.0,0.58192,personalized,4,12|28|24|47|5,Barceloneta Beach | Rambla del Poblenou | Gracia Squares | Palo Alto Market | Mercat de la Boqueria,La Barceloneta | Poblenou | Vila de Gracia | Poblenou | El Raval
1.0,0.3125,0.6166666666666667,0.8,0.48182,personalized,4,0|8|11|31|15,Sagrada Familia | Santa Maria del Mar | Arc de Triomf | Sant Pau del Camp | MNAC,Sagrada Familia | El Born | Sant Pere | El Raval | Montjuic
1.0,0.3125,0.6933333333333332,0.8,0.48586,personalized,4,0|17|7|8|5,Sagrada Familia | Poble Espanyol | Barcelona Cathedral | Santa Maria del Mar | Mercat de la Boqueria,Sagrada Familia | Montjuic | Gotic | El Born | El Raval
1.0,0.3125,0.6849999999999999,1.0,0.6014200000000001,personalized,4,1|20|15|13|23,Park Guell | Temple del Tibidabo | MNAC | Montjuic Castle | Hospital de Sant Pau,La Salut | Tibidabo | Montjuic | Montjuic | Guinardo
1.0,0.3125,0.655,1.0,0.58192,personalized,4,12|24|28|5|47,Barceloneta Beach | Gracia Squares | Rambla del Poblenou | Mercat de la Boqueria | Palo Alto Market,La Barceloneta | Vila de Gracia | Poblenou | El Raval | Poblenou
1.0,0.3125,0.25,0.6,0.49472000000000005,personalized,4,0|8|7|20|31,Sagrada Familia | Santa Maria del Mar | Barcelona Cathedral | Temple del Tibidabo | Sant Pau del Camp,Sagrada Familia | El Born | Gotic | Tibidabo | El Raval
1.0,0.3125,0.7233333333333334,1.0,0.58118,personalized,4,6|12|24|28|47,Barri Gotic | Barceloneta Beach | Gracia Squares | Rambla del Poblenou | Palo Alto Market,Gotic | La Barceloneta | Vila de Gracia | Poblenou | Poblenou
1.0,0.3125,0.4683333333333334,1.0,0.6056000000000001,personalized,4,47|25|37|17|38,Palo Alto Market | Mercat dels Encants | Sant Antoni Market | Poble Espanyol | Hostafrancs Market,Poblenou | Fort Pienc | Sant Antoni | Montjuic | Hostafrancs
1.0,0.3125,0.4833333333333334,1.0,0.53766,personalized,4,4|47|38|54|6,La Rambla | Palo Alto Market | Hostafrancs Market | Mercat de la Llibertat | Barri Gotic,La Rambla | Poblenou | Hostafrancs | Vila de Gracia | Gotic
1.0,0.3125,0.6,0.6,0.50384,personalized,4,8|7|23|15|26,Santa Maria del Mar | Barcelona Cathedral | Hospital de Sant Pau | MNAC | Design Museum,El Born | Gotic | Guinardo | Montjuic | Glories
1.0,0.3125,0.819047619047619,1.0,0.53368,personalized,4,6|35|8|1|26,Barri Gotic | Born Centre Cultural | Santa Maria del Mar | Park Guell | Design Museum,Gotic | El Born | El Born | La Salut | Glories
1.0,0.3125,0.765,0.8,0.50646,personalized,4,0|17|35|4|23,Sagrada Familia | Poble Espanyol | Born Centre Cultural | La Rambla | Hospital de Sant Pau,Sagrada Familia | Montjuic | El Born | La Rambla | Guinardo
1.0,0.3125,0.6116666666666667,0.8,0.56082,personalized,4,20|1|26|31|11,Temple del Tibidabo | Park Guell | Design Museum | Sant Pau del Camp | Arc de Triomf,Tibidabo | La Salut | Glories | El Raval | Sant Pere
1.0,0.3125,0.6933333333333334,1.0,0.46938,personalized,4,6|0|2|5|23,Barri Gotic | Sagrada Familia | Casa Batllo | Mercat de la Boqueria | Hospital de Sant Pau,Gotic | Sagrada Familia | Dreta Eixample | El Raval | Guinardo
1.0,0.3125,0.5333333333333334,0.6,0.47754,personalized,4,0|20|11|8|3,Sagrada Familia | Temple del Tibidabo | Arc de Triomf | Santa Maria del Mar | La Pedrera,Sagrada Familia | Tibidabo | Sant Pere | El Born | Dreta Eixample
0.8,0.25,0.5483333333333333,0.6,0.52888,personalized,4,49|26|3|23|1,CosmoCaixa | Design Museum | La Pedrera | Hospital de Sant Pau | Park Guell,Sant Gervasi | Glories | Dreta Eixample | Guinardo | La Salut
1.0,0.3125,0.6516666666666666,1.0,0.61814,personalized,4,30|1|29|49|55,Forum Park | Park Guell | Bogatell Beach | CosmoCaixa | Guinardo Park,Diagonal Mar | La Salut | Poblenou | Sant Gervasi | Guinardo
1.0,0.3125,0.7533333333333333,1.0,0.5332800000000001,personalized,4,6|35|17|8|23,Barri Gotic | Born Centre Cultural | Poble Espanyol | Santa Maria del Mar | Hospital de Sant Pau,Gotic | El Born | Montjuic | El Born | Guinardo
1.0,0.3125,0.7083333333333333,1.0,0.61256,personalized,4,12|29|49|39|55,Barceloneta Beach | Bogatell Beach | CosmoCaixa | Joan Miro Park | Guinardo Park,La Barceloneta | Poblenou | Sant Gervasi | Nova Esquerra Eixample | Guinardo
1.0,0.3125,0.52,0.8,0.45047999999999994,personalized,4,3|2|6|7|26,La Pedrera | Casa Batllo | Barri Gotic | Barcelona Cathedral | Design Museum,Dreta Eixample | Dreta Eixample | Gotic | Gotic | Glories
1.0,0.3125,0.45999999999999996,1.0,0.5680799999999999,personalized,4,25|37|54|38|6,Mercat dels Encants | Sant Antoni Market | Mercat de la Llibertat | Hostafrancs Market | Barri Gotic,Fort Pienc | Sant Antoni | Vila de Gracia | Hostafrancs | Gotic
0.8,0.25,0.8483333333333334,0.8,0.47558000000000006,personalized,4,4|49|5|0|23,La Rambla | CosmoCaixa | Mercat de la Boqueria | Sagrada Familia | Hospital de Sant Pau,La Rambla | Sant Gervasi | El Raval | Sagrada Familia | Guinardo
1.0,0.3125,0.3916666666666667,1.0,0.5712200000000001,personalized,4,47|37|6|54|38,Palo Alto Market | Sant Antoni Market | Barri Gotic | Mercat de la Llibertat | Hostafrancs Market,Poblenou | Sant Antoni | Gotic | Vila de Gracia | Hostafrancs
1.0,0.3125,0.6933333333333334,1.0,0.51068,personalized,4,6|3|60|49|17,Barri Gotic | La Pedrera | Casa Vicens | CosmoCaixa | Poble Espanyol,Gotic | Dreta Eixample | Vila de Gracia | Sant Gervasi | Montjuic
1.0,0.3125,0.3916666666666666,1.0,0.5534399999999999,personalized,4,5|47|6|38|54,Mercat de la Boqueria | Palo Alto Market | Barri Gotic | Hostafrancs Market | Mercat de la Llibertat,El Raval | Poblenou | Gotic | Hostafrancs | Vila de Gracia
1.0,0.3125,0.45999999999999996,1.0,0.5680799999999999,personalized,4,37|25|38|54|6,Sant Antoni Market | Mercat dels Encants | Hostafrancs Market | Mercat de la Llibertat | Barri Gotic,Sant Antoni | Fort Pienc | Hostafrancs | Vila de Gracia | Gotic
1.0,0.3125,0.6866666666666666,0.8,0.47587999999999997,personalized,4,7|3|2|35|17,Barcelona Cathedral | La Pedrera | Casa Batllo | Born Centre Cultural | Poble Espanyol,Gotic | Dreta Eixample | Dreta Eixample | El Born | Montjuic
0.8,0.25,0.7766666666666666,0.8,0.5108,personalized,4,0|6|26|46|5,Sagrada Familia | Barri Gotic | Design Museum | Can Framis Museum | Mercat de la Boqueria,Sagrada Familia | Gotic | Glories | Poblenou | El Raval
1.0,0.3125,0.7433333333333334,1.0,0.47813999999999995,personalized,4,6|8|5|4|31,Barri Gotic | Santa Maria del Mar | Mercat de la Boqueria | La Rambla | Sant Pau del Camp,Gotic | El Born | El Raval | La Rambla | El Raval
1.0,0.3125,0.45999999999999996,1.0,0.5680799999999999,personalized,4,6|25|37|38|54,Barri Gotic | Mercat dels Encants | Sant Antoni Market | Hostafrancs Market | Mercat de la Llibertat,Gotic | Fort Pienc | Sant Antoni | Hostafrancs | Vila de Gracia
1.0,0.3125,0.7740476190476191,0.8,0.5362600000000001,personalized,4,17|6|3|1|57,Poble Espanyol | Barri Gotic | La Pedrera | Park Guell | Natural Science Museum,Montjuic | Gotic | Dreta Eixample | La Salut | Diagonal Mar
1.0,0.3125,0.49,0.8,0.5076600000000001,personalized,4,1|8|7|11|31,Park Guell | Santa Maria del Mar | Barcelona Cathedral | Arc de Triomf | Sant Pau del Camp,La Salut | El Born | Gotic | Sant Pere | El Raval
1.0,0.3125,0.4683333333333334,1.0,0.56104,personalized,4,5|47|37|6|25,Mercat de la Boqueria | Palo Alto Market | Sant Antoni Market | Barri Gotic | Mercat dels Encants,El Raval | Poblenou | Sant Antoni | Gotic | Fort Pienc
1.0,0.3125,0.4683333333333334,1.0,0.5786200000000001,personalized,4,47|25|38|54|6,Palo Alto Market | Mercat dels Encants | Hostafrancs Market | Mercat de la Llibertat | Barri Gotic,Poblenou | Fort Pienc | Hostafrancs | Vila de Gracia | Gotic
1.0,0.3125,0.72,1.0,0.50756,personalized,4,6|7|35|17|8,Barri Gotic | Barcelona Cathedral | Born Centre Cultural | Poble Espanyol | Santa Maria del Mar,Gotic | Gotic | El Born | Montjuic | El Born
1.0,0.3125,0.6366666666666667,1.0,0.6345400000000001,personalized,4,10|12|52|55|58,Ciutadella Park | Barceloneta Beach | Creueta del Coll Park | Guinardo Park | Fabra Observatory,Sant Pere | La Barceloneta | La Salut | Guinardo | Tibidabo
1.0,0.3125,0.5866666666666667,1.0,0.62474,personalized,4,30|1|12|29|55,Forum Park | Park Guell | Barceloneta Beach | Bogatell Beach | Guinardo Park,Diagonal Mar | La Salut | La Barceloneta | Poblenou | Guinardo
1.0,0.3125,0.47,1.0,0.50934,personalized,4,4|5|6|54|38,La Rambla | Mercat de la Boqueria | Barri Gotic | Mercat de la Llibertat | Hostafrancs Market,La Rambla | El Raval | Gotic | Vila de Gracia | Hostafrancs
1.0,0.3125,0.5800000000000001,0.6,0.47636,personalized,4,0|35|49|2|60,Sagrada Familia | Born Centre Cultural | CosmoCaixa | Casa Batllo | Casa Vicens,Sagrada Familia | El Born | Sant Gervasi | Dreta Eixample | Vila de Gracia
1.0,0.3125,0.45999999999999996,1.0,0.5500200000000001,personalized,4,5|37|25|38|6,Mercat de la Boqueria | Sant Antoni Market | Mercat dels Encants | Hostafrancs Market | Barri Gotic,El Raval | Sant Antoni | Fort Pienc | Hostafrancs | Gotic
1.0,0.3125,0.3916666666666667,1.0,0.5712200000000001,personalized,4,47|6|37|38|54,Palo Alto Market | Barri Gotic | Sant Antoni Market | Hostafrancs Market | Mercat de la Llibertat,Poblenou | Gotic | Sant Antoni | Hostafrancs | Vila de Gracia
1.0,0.3125,0.6783333333333333,1.0,0.5512,personalized,4,59|12|28|5|47,Olympic Port | Barceloneta Beach | Rambla del Poblenou | Mercat de la Boqueria | Palo Alto Market,La Barceloneta | La Barceloneta | Poblenou | El Raval | Poblenou
1.0,0.3125,0.655,1.0,0.58192,personalized,4,12|28|24|47|5,Barceloneta Beach | Rambla del Poblenou | Gracia Squares | Palo Alto Market | Mercat de la Boqueria,La Barceloneta | Poblenou | Vila de Gracia | Poblenou | El Raval
1.0,0.3125,0.6183333333333334,0.8,0.53006,personalized,4,0|7|17|23|20,Sagrada Familia | Barcelona Cathedral | Poble Espanyol | Hospital de Sant Pau | Temple del Tibidabo,Sagrada Familia | Gotic | Montjuic | Guinardo | Tibidabo
1.0,0.3125,0.3916666666666667,1.0,0.5712200000000001,personalized,4,47|37|6|38|54,Palo Alto Market | Sant Antoni Market | Barri Gotic | Hostafrancs Market | Mercat de la Llibertat,Poblenou | Sant Antoni | Gotic | Hostafrancs | Vila de Gracia
1.0,0.3125,0.47999999999999987,1.0,0.5565600000000002,personalized,4,4|24|47|28|5,La Rambla | Gracia Squares | Palo Alto Market | Rambla del Poblenou | Mercat de la Boqueria,La Rambla | Vila de Gracia | Poblenou | Poblenou | El Raval
1.0,0.3125,0.7740476190476191,0.8,0.53248,personalized,4,6|17|3|49|1,Barri Gotic | Poble Espanyol | La Pedrera | CosmoCaixa | Park Guell,Gotic | Montjuic | Dreta Eixample | Sant Gervasi | La Salut
1.0,0.3125,0.5466666666666666,1.0,0.51722,personalized,4,4|5|25|54|6,La Rambla | Mercat de la Boqueria | Mercat dels Encants | Mercat de la Llibertat | Barri Gotic,La Rambla | El Raval | Fort Pienc | Vila de Gracia | Gotic
1.0,0.3125,0.5883333333333334,1.0,0.5716000000000001,personalized,4,28|6|24|47|5,Rambla del Poblenou | Barri Gotic | Gracia Squares | Palo Alto Market | Mercat de la Boqueria,Poblenou | Gotic | Vila de Gracia | Poblenou | El Raval
1.0,0.3125,0.6383333333333333,1.0,0.62496,personalized,4,30|10|29|49|39,Forum Park | Ciutadella Park | Bogatell Beach | CosmoCaixa | Joan Miro Park,Diagonal Mar | Sant Pere | Poblenou | Sant Gervasi | Nova Esquerra Eixample
1.0,0.3125,0.6183333333333334,0.6,0.50902,personalized,4,0|8|3|20|17,Sagrada Familia | Santa Maria del Mar | La Pedrera | Temple del Tibidabo | Poble Espanyol,Sagrada Familia | El Born | Dreta Eixample | Tibidabo | Montjuic
1.0,0.3125,0.665,0.8,0.48616000000000004,personalized,4,6|0|8|35|31,Barri Gotic | Sagrada Familia | Santa Maria del Mar | Born Centre Cultural | Sant Pau del Camp,Gotic | Sagrada Familia | El Born | El Born | El Raval
1.0,0.3125,0.6266666666666667,0.6,0.5052000000000001,personalized,4,0|20|7|13|3,Sagrada Familia | Temple del Tibidabo | Barcelona Cathedral | Montjuic Castle | La Pedrera,Sagrada Familia | Tibidabo | Gotic | Montjuic | Dreta Eixample
1.0,0.3125,0.74,1.0,0.55046,personalized,4,59|6|12|28|47,Olympic Port | Barri Gotic | Barceloneta Beach | Rambla del Poblenou | Palo Alto Market,La Barceloneta | Gotic | La Barceloneta | Poblenou | Poblenou
1.0,0.3125,0.30000000000000004,1.0,0.70138,personalized,4,10|42|55|52|39,Ciutadella Park | Labyrinth Park of Horta | Guinardo Park | Creueta del Coll Park | Joan Miro Park,Sant Pere | Horta | Guinardo | La Salut | Nova Esquerra Eixample
1.0,0.3125,0.5866666666666667,1.0,0.5084000000000001,personalized,4,20|1|2|3|11,Temple del Tibidabo | Park Guell | Casa Batllo | La Pedrera | Arc de Triomf,Tibidabo | La Salut | Dreta Eixample | Dreta Eixample | Sant Pere
1.0,0.3125,0.7083333333333334,1.0,0.55328,personalized,4,12|6|24|47|5,Barceloneta Beach | Barri Gotic | Gracia Squares | Palo Alto Market | Mercat de la Boqueria,La Barceloneta | Gotic | Vila de Gracia | Poblenou | El Raval
0.8,0.25,0.845,0.8,0.4699400000000001,personalized,4,49|4|35|0|5,CosmoCaixa | La Rambla | Born Centre Cultural | Sagrada Familia | Mercat de la Boqueria,Sant Gervasi | La Rambla | El Born | Sagrada Familia | El Raval
1.0,0.3125,0.5866666666666667,0.8,0.4694000000000001,personalized,4,1|3|7|2|8,Park Guell | La Pedrera | Barcelona Cathedral | Casa Batllo | Santa Maria del Mar,La Salut | Dreta Eixample | Gotic | Dreta Eixample | El Born
1.0,0.3125,0.655,1.0,0.58192,personalized,4,12|24|28|47|5,Barceloneta Beach | Gracia Squares | Rambla del Poblenou | Palo Alto Market | Mercat de la Boqueria,La Barceloneta | Vila de Gracia | Poblenou | Poblenou | El Raval
1.0,0.3125,0.6066666666666667,0.4,0.5377,personalized,4,0|1|40|7|11,Sagrada Familia | Park Guell | Pedralbes Monastery | Barcelona Cathedral | Arc de Triomf,Sagrada Familia | La Salut | Pedralbes | Gotic | Sant Pere
1.0,0.3125,0.7016666666666667,1.0,0.62062,personalized,4,1|49|12|45|55,Park Guell | CosmoCaixa | Barceloneta Beach | Clot Park | Guinardo Park,La Salut | Sant Gervasi | La Barceloneta | El Clot | Guinardo
1.0,0.3125,0.45999999999999996,1.0,0.5680799999999999,personalized,4,37|25|38|54|6,Sant Antoni Market | Mercat dels Encants | Hostafrancs Market | Mercat de la Llibertat | Barri Gotic,Sant Antoni | Fort Pienc | Hostafrancs | Vila de Gracia | Gotic
1.0,0.3125,0.5199999999999999,1.0,0.5473600000000001,personalized,4,6|23|17|60|26,Barri Gotic | Hospital de Sant Pau | Poble Espanyol | Casa Vicens | Design Museum,Gotic | Guinardo | Montjuic | Vila de Gracia | Glories
1.0,0.3125,0.7333333333333333,0.8,0.49718,personalized,4,6|8|4|5|17,Barri Gotic | Santa Maria del Mar | La Rambla | Mercat de la Boqueria | Poble Espanyol,Gotic | El Born | La Rambla | El Raval | Montjuic
1.0,0.3125,0.6533333333333333,1.0,0.5455,personalized,4,6|23|35|60|17,Barri Gotic | Hospital de Sant Pau | Born Centre Cultural | Casa Vicens | Poble Espanyol,Gotic | Guinardo | El Born | Vila de Gracia | Montjuic
1.0,0.3125,0.45999999999999996,1.0,0.57804,personalized,4,5|25|37|17|54,Mercat de la Boqueria | Mercat dels Encants | Sant Antoni Market | Poble Espanyol | Mercat de la Llibertat,El Raval | Fort Pienc | Sant Antoni | Montjuic | Vila de Gracia
1.0,0.3125,0.24,1.0,0.52786,personalized,4,4|5|37|54|38,La Rambla | Mercat de la Boqueria | Sant Antoni Market | Mercat de la Llibertat | Hostafrancs Market,La Rambla | El Raval | Sant Antoni | Vila de Gracia | Hostafrancs
1.0,0.3125,0.5866666666666667,1.0,0.5084000000000001,personalized,4,20|1|2|3|11,Temple del Tibidabo | Park Guell | Casa Batllo | La Pedrera | Arc de Triomf,Tibidabo | La Salut | Dreta Eixample | Dreta Eixample | Sant Pere
1.0,0.3125,0.7416666666666667,1.0,0.5702,personalized,4,1|15|8|13|23,Park Guell | MNAC | Santa Maria del Mar | Montjuic Castle | Hospital de Sant Pau,La Salut | Montjuic | El Born | Montjuic | Guinardo
1.0,0.3125,0.5866666666666667,1.0,0.49646,personalized,4,3|7|23|17|8,La Pedrera | Barcelona Cathedral | Hospital de Sant Pau | Poble Espanyol | Santa Maria del Mar,Dreta Eixample | Gotic | Guinardo | Montjuic | El Born
1.0,0.3125,0.6983333333333333,0.6,0.52298,personalized,4,0|15|1|8|23,Sagrada Familia | MNAC | Park Guell | Santa Maria del Mar | Hospital de Sant Pau,Sagrada Familia | Montjuic | La Salut | El Born | Guinardo
1.0,0.3125,0.7050000000000001,0.8,0.50646,personalized,4,0|11|8|13|15,Sagrada Familia | Arc de Triomf | Santa Maria del Mar | Montjuic Castle | MNAC,Sagrada Familia | Sant Pere | El Born | Montjuic | Montjuic
1.0,0.3125,0.69,0.6,0.5182,personalized,4,7|1|11|31|15,Barcelona Cathedral | Park Guell | Arc de Triomf | Sant Pau del Camp | MNAC,Gotic | La Salut | Sant Pere | El Raval | Montjuic
0.6,0.1875,0.81,0.4,0.54294,personalized,4,49|17|35|0|1,CosmoCaixa | Poble Espanyol | Born Centre Cultural | Sagrada Familia | Park Guell,Sant Gervasi | Montjuic | El Born | Sagrada Familia | La Salut
1.0,0.3125,0.6783333333333333,0.6,0.52374,personalized,4,0|20|15|1|3,Sagrada Familia | Temple del Tibidabo | MNAC | Park Guell | La Pedrera,Sagrada Familia | Tibidabo | Montjuic | La Salut | Dreta Eixample
0.8,0.25,0.575,0.4,0.44842000000000004,personalized,4,0|8|35|7|2,Sagrada Familia | Santa Maria del Mar | Born Centre Cultural | Barcelona Cathedral | Casa Batllo,Sagrada Familia | El Born | El Born | Gotic | Dreta Eixample
1.0,0.3125,0.68,0.8,0.6048600000000001,personalized,4,1|30|49|52|12,Park Guell | Forum Park | CosmoCaixa | Creueta del Coll Park | Barceloneta Beach,La Salut | Diagonal Mar | Sant Gervasi | La Salut | La Barceloneta
1.0,0.3125,0.6233333333333333,0.4,0.52708,personalized,4,49|26|17|0|23,CosmoCaixa | Design Museum | Poble Espanyol | Sagrada Familia | Hospital de Sant Pau,Sant Gervasi | Glories | Montjuic | Sagrada Familia | Guinardo
1.0,0.3125,0.45999999999999996,1.0,0.5680799999999999,personalized,4,25|6|37|54|38,Mercat dels Encants | Barri Gotic | Sant Antoni Market | Mercat de la Llibertat | Hostafrancs Market,Fort Pienc | Gotic | Sant Antoni | Vila de Gracia | Hostafrancs
