strategy,step,poi_id,poi_name,neighbourhood,visits_this_step,capacity,crowd_ratio
sustainable,4,36,History Museum of Catalonia,La Barceloneta,5,300,0.016666666666666666
sustainable,4,37,Sant Antoni Market,Sant Antoni,66,450,0.14666666666666667
sustainable,4,38,Hostafrancs Market,Hostafrancs,66,350,0.18857142857142858
sustainable,4,39,Joan Miro Park,Nova Esquerra Eixample,69,600,0.115
sustainable,4,40,Pedralbes Monastery,Pedralbes,58,250,0.232
sustainable,4,41,Pedralbes Gardens,Pedralbes,17,650,0.026153846153846153
sustainable,4,42,Labyrinth Park of Horta,Horta,32,500,0.064
sustainable,4,43,Fabra i Coats,Sant Andreu,53,300,0.17666666666666667
sustainable,4,44,Sant Andreu Old Town,Sant Andreu,18,450,0.04
sustainable,4,45,Clot Park,El Clot,62,450,0.13777777777777778
sustainable,4,46,Can Framis Museum,Poblenou,16,220,0.07272727272727272
sustainable,4,47,Palo Alto Market,Poblenou,63,350,0.18
sustainable,4,48,Torre Bellesguard,Sant Gervasi,14,180,0.07777777777777778
sustainable,4,49,CosmoCaixa,Sant Gervasi,49,550,0.0890909090909091
sustainable,4,50,Museu Frederic Mares,Gotic,1,180,0.005555555555555556
sustainable,4,51,Chocolate Museum,El Born,2,220,0.00909090909090909
sustainable,4,52,Creueta del Coll Park,La Salut,22,500,0.044
sustainable,4,53,Sarria Old Town,Sarria,53,400,0.1325
sustainable,4,54,Mercat de la Llibertat,Vila de Gracia,34,300,0.11333333333333333
sustainable,4,55,Guinardo Park,Guinardo,33,700,0.047142857142857146
sustainable,4,56,Carretera de les Aigues,Collserola,25,800,0.03125
sustainable,4,57,Natural Science Museum,Diagonal Mar,22,300,0.07333333333333333
sustainable,4,58,Fabra Observatory,Tibidabo,11,200,0.055
sustainable,4,59,Olympic Port,La Barceloneta,29,700,0.041428571428571426
sustainable,4,60,Casa Vicens,Vila de Gracia,20,250,0.08
sustainable,5,0,Sagrada Familia,Sagrada Familia,67,900,0.07444444444444444
sustainable,5,1,Park Guell,La Salut,62,850,0.07294117647058823
sustainable,5,2,Casa Batllo,Dreta Eixample,22,500,0.044
sustainable,5,3,La Pedrera,Dreta Eixample,42,450,0.09333333333333334
sustainable,5,4,La Rambla,La Rambla,65,1200,0.05416666666666667
sustainable,5,5,Mercat de la Boqueria,El Raval,62,650,0.09538461538461539
sustainable,5,6,Barri Gotic,Gotic,77,1000,0.077
sustainable,5,7,Barcelona Cathedral,Gotic,18,550,0.03272727272727273
sustainable,5,8,Santa Maria del Mar,El Born,47,400,0.1175
sustainable,5,9,Picasso Museum,El Born,3,350,0.008571428571428572
sustainable,5,10,Ciutadella Park,Sant Pere,44,1000,0.044
sustainable,5,11,Arc de Triomf,Sant Pere,23,700,0.032857142857142856
sustainable,5,12,Barceloneta Beach,La Barceloneta,54,1100,0.04909090909090909
sustainable,5,13,Montjuic Castle,Montjuic,13,500,0.026
sustainable,5,14,Magic Fountain,Montjuic,0,900,0.0
sustainable,5,15,MNAC,Montjuic,16,450,0.035555555555555556
sustainable,5,16,Fundacio Joan Miro,Montjuic,2,280,0.007142857142857143
sustainable,5,17,Poble Espanyol,Montjuic,55,500,0.11
sustainable,5,18,Palau de la Musica,Sant Pere,2,300,0.006666666666666667
sustainable,5,19,Camp Nou Museum,Les Corts,34,700,0.04857142857142857
sustainable,5,20,Temple del Tibidabo,Tibidabo,53,450,0.11777777777777777
sustainable,5,21,Tibidabo Park,Tibidabo,0,600,0.0
sustainable,5,22,Bunkers del Carmel,El Carmel,34,400,0.085
sustainable,5,23,Hospital de Sant Pau,Guinardo,49,400,0.1225
sustainable,5,24,Gracia Squares,Vila de Gracia,32,700,0.045714285714285714
sustainable,5,25,Mercat dels Encants,Fort Pienc,84,500,0.168
sustainable,5,26,Design Museum,Glories,61,300,0.20333333333333334
sustainable,5,27,Torre Glories,Glories,10,300,0.03333333333333333
sustainable,5,28,Rambla del Poblenou,Poblenou,27,600,0.045
sustainable,5,29,Bogatell Beach,Poblenou,6,800,0.0075
sustainable,5,30,Forum Park,Diagonal Mar,34,900,0.03777777777777778
sustainable,5,31,Sant Pau del Camp,El Raval,15,200,0.075
sustainable,5,32,Maritime Museum,El Raval,1,350,0.002857142857142857
sustainable,5,33,CCCB,El Raval,0,300,0.0
sustainable,5,34,MACBA,El Raval,0,320,0.0
sustainable,5,35,Born Centre Cultural,El Born,46,350,0.13142857142857142
sustainable,5,36,History Museum of Catalonia,La Barceloneta,2,300,0.006666666666666667
sustainable,5,37,Sant Antoni Market,Sant Antoni,62,450,0.13777777777777778
sustainable,5,38,Hostafrancs Market,Hostafrancs,55,350,0.15714285714285714
sustainable,5,39,Joan Miro Park,Nova Esquerra Eixample,54,600,0.09
sustainable,5,40,Pedralbes Monastery,Pedralbes,52,250,0.208
sustainable,5,41,Pedralbes Gardens,Pedralbes,28,650,0.043076923076923075
sustainable,5,42,Labyrinth Park of Horta,Horta,37,500,0.074
sustainable,5,43,Fabra i Coats,Sant Andreu,53,300,0.17666666666666667
sustainable,5,44,Sant Andreu Old Town,Sant Andreu,25,450,0.05555555555555555
sustainable,5,45,Clot Park,El Clot,53,450,0.11777777777777777
sustainable,5,46,Can Framis Museum,Poblenou,26,220,0.11818181818181818
sustainable,5,47,Palo Alto Market,Poblenou,63,350,0.18
sustainable,5,48,Torre Bellesguard,Sant Gervasi,14,180,0.07777777777777778
sustainable,5,49,CosmoCaixa,Sant Gervasi,47,550,0.08545454545454545
sustainable,5,50,Museu Frederic Mares,Gotic,0,180,0.0
sustainable,5,51,Chocolate Museum,El Born,1,220,0.004545454545454545
sustainable,5,52,Creueta del Coll Park,La Salut,36,500,0.072
sustainable,5,53,Sarria Old Town,Sarria,55,400,0.1375
sustainable,5,54,Mercat de la Llibertat,Vila de Gracia,37,300,0.12333333333333334
sustainable,5,55,Guinardo Park,Guinardo,33,700,0.047142857142857146
sustainable,5,56,Carretera de les Aigues,Collserola,25,800,0.03125
sustainable,5,57,Natural Science Museum,Diagonal Mar,24,300,0.08
sustainable,5,58,Fabra Observatory,Tibidabo,8,200,0.04
sustainable,5,59,Olympic Port,La Barceloneta,24,700,0.03428571428571429
sustainable,5,60,Casa Vicens,Vila de Gracia,26,250,0.104
