strategy,step,tourist_id,segment,poi_id,poi_name,neighbourhood,is_central,satisfaction,interest_match,distance_km,cost,crowd_ratio_after_visit,sustainable_value,local_economy,green,baseline_pressure,co2_kg
personalized,4,1650,beach_nightlife,6,Barri Gotic,Gotic,True,0.7088051367900065,0.4551439099101977,0.45511646675625395,0,0.014,0.4868,0.55,0.2,0.7785,0.0
personalized,4,1499,food_local_markets,47,Palo Alto Market,Poblenou,False,0.8382382884228854,0.8525725073624559,3.5233710894549697,5,0.014285714285714285,0.6321000000000001,0.96,0.28,0.21450000000000002,0.6342067961018946
personalized,4,251,food_local_markets,38,Hostafrancs Market,Hostafrancs,False,0.7543229822433036,0.6681183409400724,2.671850690109693,0,0.008571428571428572,0.5770000000000001,0.94,0.1,0.195,0.09351477415383927
personalized,4,1374,food_local_markets,25,Mercat dels Encants,Fort Pienc,False,0.6834424831604738,0.6088869998516477,2.8216385370439308,0,0.004,0.6164,0.95,0.18,0.3055,0.0
personalized,4,1041,family_green,52,Creueta del Coll Park,La Salut,False,0.7561490205532412,0.48795616435434935,1.479759585761574,0,0.002,0.7009000000000001,0.7,0.94,0.17550000000000002,0.051791585501655094
personalized,4,1730,food_local_markets,5,Mercat de la Boqueria,El Raval,True,0.8328036705117777,0.638230070710749,0.45511646675625395,0,0.012307692307692308,0.4905,0.85,0.1,0.7850000000000001,0.0
personalized,4,1764,food_local_markets,4,La Rambla,La Rambla,True,0.8190389629175787,0.6683527835739916,0.5136777535764396,0,0.004166666666666667,0.4116,0.45,0.2,0.8045,0.0
personalized,4,1507,architecture_fans,3,La Pedrera,Dreta Eixample,True,0.6121006509369009,0.46403751731829296,4.703239612124316,28,0.008888888888888889,0.4031,0.3,0.05,0.772,0.0
personalized,4,781,museum_culture,49,CosmoCaixa,Sant Gervasi,False,0.6379919728675393,0.45980242681456873,3.7416086594927758,6,0.014545454545454545,0.5054000000000001,0.55,0.08,0.3705,0.0
personalized,4,753,architecture_fans,1,Park Guell,La Salut,False,0.6742307150312921,0.4728057538612624,3.9267717508064233,10,0.0058823529411764705,0.644,0.35,0.9,0.6174999999999999,0.0
personalized,4,548,food_local_markets,54,Mercat de la Llibertat,Vila de Gracia,False,0.7665299028803828,0.6621165364584736,2.809846190280739,0,0.013333333333333334,0.5808,0.95,0.1,0.1885,0.0
personalized,4,1233,family_green,10,Ciutadella Park,Sant Pere,True,0.7948284526378527,0.5024541762632245,3.9722718166483197,0,0.003,0.6553,0.55,0.95,0.6485,0.1390295135826912
personalized,4,1241,history_religion,8,Santa Maria del Mar,El Born,True,0.6507437845599082,0.47391781997085336,2.282766900055143,5,0.015,0.47390000000000004,0.5,0.05,0.6679999999999999,0.07989684150193001
personalized,4,1355,food_local_markets,5,Mercat de la Boqueria,El Raval,True,0.840237665286721,0.6886154144979544,0.21793828220155478,0,0.013846153846153847,0.4905,0.85,0.1,0.7850000000000001,0.0
personalized,4,1792,architecture_fans,20,Temple del Tibidabo,Tibidabo,False,0.6674962522055126,0.6366431824755056,4.773807974772871,0,0.006666666666666667,0.6300000000000001,0.4,0.55,0.35750000000000004,0.1670832791170505
personalized,4,913,museum_culture,49,CosmoCaixa,Sant Gervasi,False,0.6418512785448555,0.47743392518895184,5.3851829182275015,6,0.016363636363636365,0.5054000000000001,0.55,0.08,0.3705,0.18848140213796258
personalized,4,1133,architecture_fans,13,Montjuic Castle,Montjuic,False,0.5582055898560317,0.42627212590714203,7.659909124270413,12,0.006,0.6511,0.45,0.65,0.40950000000000003,0.4595945474562248
personalized,4,1092,museum_culture,4,La Rambla,La Rambla,True,0.6859081171163186,0.3001697664414093,0.5136777535764396,0,0.005,0.4116,0.45,0.2,0.8045,0.0
personalized,4,1962,beach_nightlife,12,Barceloneta Beach,La Barceloneta,True,0.6409709596661395,0.4200291658116784,1.6449798833048093,0,0.0018181818181818182,0.5384,0.55,0.85,0.7330000000000001,0.05757429591566833
personalized,4,1616,food_local_markets,4,La Rambla,La Rambla,True,0.7057500235966151,0.6832863465166321,2.8216385370439308,0,0.005833333333333334,0.4116,0.45,0.2,0.8045,0.0
personalized,4,437,history_religion,23,Hospital de Sant Pau,Guinardo,False,0.6380416493558971,0.41379371406682286,2.4869338000372476,16,0.02,0.5554,0.42,0.22,0.403,0.08704268300130368
personalized,4,1453,architecture_fans,0,Sagrada Familia,Sagrada Familia,True,0.7987157469741495,0.6447236121237965,1.542343514315622,26,0.005555555555555556,0.415,0.3,0.1,0.8500000000000001,0.0
personalized,4,1613,history_religion,0,Sagrada Familia,Sagrada Familia,True,0.6502713371234697,0.6853473463425712,2.282766900055143,26,0.006666666666666667,0.415,0.3,0.1,0.8500000000000001,0.0
personalized,4,928,architecture_fans,0,Sagrada Familia,Sagrada Familia,True,0.7229542774044009,0.6057714040207935,5.105830285163167,26,0.0077777777777777776,0.415,0.3,0.1,0.8500000000000001,0.17870405998071087
personalized,4,280,family_green,55,Guinardo Park,Guinardo,False,0.7434877436890369,0.5404625121481296,1.726858019644153,0,0.002857142857142857,0.6905,0.65,0.94,0.195,0.0
personalized,4,678,museum_culture,1,Park Guell,La Salut,False,0.6460982144307342,0.3506640541279393,3.930941946667061,10,0.007058823529411765,0.644,0.35,0.9,0.6174999999999999,0.13758296813334714
personalized,4,511,food_local_markets,38,Hostafrancs Market,Hostafrancs,False,0.7048053911337555,0.6047076503378664,2.8130803575308763,0,0.011428571428571429,0.5770000000000001,0.94,0.1,0.195,0.0
personalized,4,1893,history_religion,17,Poble Espanyol,Montjuic,False,0.6869671590265022,0.49141134861874564,2.876801517510905,14,0.004,0.6231,0.72,0.35,0.377,0.0
personalized,4,870,food_local_markets,54,Mercat de la Llibertat,Vila de Gracia,False,0.7254884943454106,0.6902694612849521,4.429715073247737,0,0.016666666666666666,0.5808,0.95,0.1,0.1885,0.0
personalized,4,977,beach_nightlife,47,Palo Alto Market,Poblenou,False,0.6374138160320248,0.472781063019998,1.48030566956764,5,0.017142857142857144,0.6321000000000001,0.96,0.28,0.21450000000000002,0.0
personalized,4,556,family_green,45,Clot Park,El Clot,False,0.7111944841683396,0.5349238003427648,2.4908920463372795,0,0.0022222222222222222,0.7247999999999999,0.82,0.9,0.156,0.0
personalized,4,230,family_green,29,Bogatell Beach,Poblenou,False,0.7976724171837279,0.5547189626416481,2.6881428318724474,0,0.0025,0.6152,0.62,0.86,0.29900000000000004,0.09408499911553567
personalized,4,1752,food_local_markets,6,Barri Gotic,Gotic,True,0.7283154201144633,0.47377156844027546,1.3108185155726992,0,0.015,0.4868,0.55,0.2,0.7785,0.0
personalized,4,1131,museum_culture,23,Hospital de Sant Pau,Guinardo,False,0.6106776824515898,0.4239666917048356,3.2282280275976953,16,0.0225,0.5554,0.42,0.22,0.403,0.0
personalized,4,1622,architecture_fans,15,MNAC,Montjuic,False,0.6114714976678467,0.47364011721386456,2.721137476986835,12,0.006666666666666667,0.5266,0.42,0.1,0.44200000000000006,0.0
personalized,4,125,museum_culture,2,Casa Batllo,Dreta Eixample,True,0.6652901179401935,0.38249769611834894,0.4815524107740813,35,0.01,0.3992,0.3,0.05,0.7915000000000001,0.08667943393933462
personalized,4,633,museum_culture,23,Hospital de Sant Pau,Guinardo,False,0.6823614294793496,0.4308316947423353,2.2075915784350384,16,0.025,0.5554,0.42,0.22,0.403,0.0
personalized,4,1845,food_local_markets,25,Mercat dels Encants,Fort Pienc,False,0.7939368570761911,0.6990246997122975,3.4119259875574994,0,0.006,0.6164,0.95,0.18,0.3055,0.1194174095645125
personalized,4,1487,architecture_fans,20,Temple del Tibidabo,Tibidabo,False,0.719159757629042,0.5792259218478327,2.97932244242215,0,0.008888888888888889,0.6300000000000001,0.4,0.55,0.35750000000000004,0.0
personalized,4,843,family_green,1,Park Guell,La Salut,False,0.6349087599505269,0.4656139065551175,4.12822972511109,10,0.00823529411764706,0.644,0.35,0.9,0.6174999999999999,0.0
personalized,4,1920,architecture_fans,8,Santa Maria del Mar,El Born,True,0.5990784827923176,0.44155522399437663,2.9246805505880817,5,0.0175,0.47390000000000004,0.5,0.05,0.6679999999999999,0.0
personalized,4,544,beach_nightlife,5,Mercat de la Boqueria,El Raval,True,0.5011094724252403,0.2546671724752882,2.376850638445613,0,0.015384615384615385,0.4905,0.85,0.1,0.7850000000000001,0.0
personalized,4,1297,family_green,49,CosmoCaixa,Sant Gervasi,False,0.6545396740249558,0.48347221234199883,5.44832949263361,6,0.01818181818181818,0.5054000000000001,0.55,0.08,0.3705,0.0
personalized,4,718,food_local_markets,6,Barri Gotic,Gotic,True,0.7221575705002803,0.4444359531204052,2.3140104648507647,0,0.016,0.4868,0.55,0.2,0.7785,0.08099036626977676
personalized,4,109,architecture_fans,2,Casa Batllo,Dreta Eixample,True,0.7338723559031489,0.43203328263110413,0.4815524107740813,35,0.012,0.3992,0.3,0.05,0.7915000000000001,0.0
personalized,4,1772,museum_culture,60,Casa Vicens,Vila de Gracia,False,0.659036396927273,0.43738287258383163,1.976673013676105,18,0.02,0.5349999999999999,0.45,0.12,0.35750000000000004,0.06918355547866369
personalized,4,1780,architecture_fans,26,Design Museum,Glories,False,0.682141065439267,0.48914603315018435,1.5591518731925085,6,0.006666666666666667,0.5365,0.52,0.1,0.29250000000000004,0.0545703155617378
personalized,4,1970,architecture_fans,15,MNAC,Montjuic,False,0.5981754070558698,0.47231532250472397,1.2053858273717801,12,0.008888888888888889,0.5266,0.42,0.1,0.44200000000000006,0.0
personalized,4,1654,food_local_markets,5,Mercat de la Boqueria,El Raval,True,0.8109939299221712,0.6317296480172339,3.5026052535924634,0,0.016923076923076923,0.4905,0.85,0.1,0.7850000000000001,0.12259118387573623
personalized,4,272,museum_culture,0,Sagrada Familia,Sagrada Familia,True,0.7118548707960823,0.47028864226863626,1.542343514315622,26,0.008888888888888889,0.415,0.3,0.1,0.8500000000000001,0.05398202300104678
personalized,4,641,food_local_markets,25,Mercat dels Encants,Fort Pienc,False,0.7609288186642696,0.6360539220314982,1.7022555782268904,0,0.008,0.6164,0.95,0.18,0.3055,0.0
personalized,4,1788,food_local_markets,38,Hostafrancs Market,Hostafrancs,False,0.7437885203608975,0.6074347507217036,2.3801124391965027,0,0.014285714285714285,0.5770000000000001,0.94,0.1,0.195,0.0
personalized,4,1784,history_religion,0,Sagrada Familia,Sagrada Familia,True,0.742345487723006,0.6416738261871842,4.445759933026731,26,0.01,0.415,0.3,0.1,0.8500000000000001,0.15560159765593562
personalized,4,73,beach_nightlife,28,Rambla del Poblenou,Poblenou,False,0.6744603574659791,0.46451213366708777,2.618643876985204,0,0.005,0.6300000000000001,0.86,0.35,0.29250000000000004,0.0
personalized,4,692,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.6646057473536731,0.39057030053194364,2.4592483120720345,14,0.00909090909090909,0.42680000000000007,0.35,0.05,0.746,0.0
personalized,4,201,beach_nightlife,28,Rambla del Poblenou,Poblenou,False,0.6152376951148357,0.43016383198203656,1.5365682792676325,0,0.006666666666666667,0.6300000000000001,0.86,0.35,0.29250000000000004,0.0
personalized,4,373,architecture_fans,0,Sagrada Familia,Sagrada Familia,True,0.6942235585803991,0.6514424446746633,5.3441392328510355,26,0.011111111111111112,0.415,0.3,0.1,0.8500000000000001,0.9619450619131864
personalized,4,75,family_green,12,Barceloneta Beach,La Barceloneta,True,0.7100111044582404,0.46633971058958884,1.1594837429144358,0,0.0027272727272727275,0.5384,0.55,0.85,0.7330000000000001,0.0
personalized,4,146,history_religion,3,La Pedrera,Dreta Eixample,True,0.5982621799143486,0.41556478623246784,1.7487902320303548,28,0.011111111111111112,0.4031,0.3,0.05,0.772,0.0
personalized,4,1449,museum_culture,6,Barri Gotic,Gotic,True,0.7393349281558422,0.5371477234012555,1.7544914314468658,0,0.017,0.4868,0.55,0.2,0.7785,0.06140720010064031
personalized,4,300,family_green,57,Natural Science Museum,Diagonal Mar,False,0.7265513394534058,0.4878853407250469,0.36014290634409923,6,0.02,0.5243,0.55,0.06,0.22100000000000003,0.0
personalized,4,1290,family_green,55,Guinardo Park,Guinardo,False,0.7241780056744935,0.48311889108218997,1.3032992243322608,0,0.004285714285714286,0.6905,0.65,0.94,0.195,0.0
personalized,4,404,beach_nightlife,24,Gracia Squares,Vila de Gracia,False,0.5822452675641697,0.44110185147137104,4.033169562136259,0,0.0014285714285714286,0.6186,0.86,0.25,0.34450000000000003,0.0
personalized,4,923,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.6045030198148313,0.3640761930565022,2.537388015750148,14,0.01090909090909091,0.42680000000000007,0.35,0.05,0.746,0.08880858055125518
personalized,4,727,history_religion,0,Sagrada Familia,Sagrada Familia,True,0.794329223116761,0.67727849324858,2.282766900055143,26,0.012222222222222223,0.415,0.3,0.1,0.8500000000000001,0.0
personalized,4,136,family_green,57,Natural Science Museum,Diagonal Mar,False,0.6696640429645405,0.4482455766899863,0.36014290634409923,6,0.023333333333333334,0.5243,0.55,0.06,0.22100000000000003,0.0
personalized,4,1379,food_local_markets,47,Palo Alto Market,Poblenou,False,0.7777787666780892,0.8657730872179428,3.5026052535924634,5,0.02,0.6321000000000001,0.96,0.28,0.21450000000000002,0.12259118387573623
personalized,4,541,food_local_markets,38,Hostafrancs Market,Hostafrancs,False,0.6919106617243986,0.6249883948961292,5.7914587597865,0,0.017142857142857144,0.5770000000000001,0.94,0.1,0.195,0.0
personalized,4,359,architecture_fans,20,Temple del Tibidabo,Tibidabo,False,0.7132358078850008,0.6576381915942229,5.105830285163167,0,0.011111111111111112,0.6300000000000001,0.4,0.55,0.35750000000000004,0.17870405998071087
personalized,4,1901,architecture_fans,20,Temple del Tibidabo,Tibidabo,False,0.7015772988567279,0.670012115461688,6.817027730482305,0,0.013333333333333334,0.6300000000000001,0.4,0.55,0.35750000000000004,1.2270649914868148
personalized,4,288,beach_nightlife,5,Mercat de la Boqueria,El Raval,True,0.5449467605256839,0.22583425296335258,0.45511646675625395,0,0.018461538461538463,0.4905,0.85,0.1,0.7850000000000001,0.0
personalized,4,789,food_local_markets,4,La Rambla,La Rambla,True,0.7889841063371233,0.6195007011594985,2.8216385370439308,0,0.006666666666666667,0.4116,0.45,0.2,0.8045,0.09875734879653758
personalized,4,1831,beach_nightlife,6,Barri Gotic,Gotic,True,0.6667749627789655,0.4837370827260701,1.9495420344744088,0,0.018,0.4868,0.55,0.2,0.7785,0.06823397120660431
personalized,4,1019,beach_nightlife,59,Olympic Port,La Barceloneta,True,0.7205605077095406,0.6511408349835894,1.5365682792676325,0,0.007142857142857143,0.46499999999999997,0.65,0.35,0.525,0.0
personalized,4,1113,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.6512465008918882,0.4331051427592181,3.9267717508064233,14,0.012727272727272728,0.42680000000000007,0.35,0.05,0.746,0.13743701127822483
personalized,4,1591,family_green,39,Joan Miro Park,Nova Esquerra Eixample,False,0.6863734556913571,0.5199548581998108,7.120958936730476,0,0.0016666666666666668,0.7133,0.75,0.88,0.22100000000000003,0.0
personalized,4,853,food_local_markets,25,Mercat dels Encants,Fort Pienc,False,0.7511177465620918,0.6571531377326416,3.4119259875574994,0,0.01,0.6164,0.95,0.18,0.3055,0.0
personalized,4,112,architecture_fans,20,Temple del Tibidabo,Tibidabo,False,0.6865467135879193,0.6403521312310398,5.105830285163167,0,0.015555555555555555,0.6300000000000001,0.4,0.55,0.35750000000000004,0.17870405998071087
personalized,4,209,food_local_markets,37,Sant Antoni Market,Sant Antoni,False,0.7084225820086889,0.6556250136445904,4.350495084306539,0,0.006666666666666667,0.5794,0.94,0.1,0.273,0.0
personalized,4,1590,museum_culture,0,Sagrada Familia,Sagrada Familia,True,0.7420340131348999,0.49595737204346807,1.542343514315622,26,0.013333333333333334,0.415,0.3,0.1,0.8500000000000001,0.05398202300104678
personalized,4,9,food_local_markets,37,Sant Antoni Market,Sant Antoni,False,0.7101785197933204,0.6160228170735658,0.9126193727876373,0,0.008888888888888889,0.5794,0.94,0.1,0.273,0.0
personalized,4,22,architecture_fans,1,Park Guell,La Salut,False,0.7191220513763783,0.5198220473875902,2.97932244242215,10,0.009411764705882352,0.644,0.35,0.9,0.6174999999999999,0.10427628548477526
personalized,4,1405,family_green,42,Labyrinth Park of Horta,Horta,False,0.6721139563212274,0.4714563826698319,2.7256188997806268,2,0.004,0.7469,0.58,0.96,0.2405,0.0
personalized,4,1289,family_green,10,Ciutadella Park,Sant Pere,True,0.7368573239801389,0.4434291830246054,3.9722718166483197,0,0.004,0.6553,0.55,0.95,0.6485,0.0
personalized,4,646,food_local_markets,5,Mercat de la Boqueria,El Raval,True,0.7873186380998388,0.6362028553941926,2.7002410511992245,0,0.02,0.4905,0.85,0.1,0.7850000000000001,0.0
personalized,4,276,family_green,39,Joan Miro Park,Nova Esquerra Eixample,False,0.7220435718190297,0.5220040998375597,4.793935083875057,0,0.0033333333333333335,0.7133,0.75,0.88,0.22100000000000003,0.16778772793562702
personalized,4,946,family_green,10,Ciutadella Park,Sant Pere,True,0.7422939691777812,0.5155878425913976,6.540922936990729,0,0.005,0.6553,0.55,0.95,0.6485,0.22893230279467552
personalized,4,1701,food_local_markets,17,Poble Espanyol,Montjuic,False,0.7277264180249479,0.5383838660040118,5.923203795408379,14,0.006,0.6231,0.72,0.35,0.377,0.0
personalized,4,1044,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.5770010667497599,0.44420308456457785,2.1956800084681993,14,0.014545454545454545,0.42680000000000007,0.35,0.05,0.746,0.07684880029638698
personalized,4,158,food_local_markets,38,Hostafrancs Market,Hostafrancs,False,0.7318781567460186,0.667679429092714,2.8130803575308763,0,0.02,0.5770000000000001,0.94,0.1,0.195,0.09845781251358068
personalized,4,1952,architecture_fans,0,Sagrada Familia,Sagrada Familia,True,0.7880244705765729,0.6484455107658864,2.178087761477773,26,0.014444444444444444,0.415,0.3,0.1,0.8500000000000001,0.39205579706599913
personalized,4,1633,architecture_fans,8,Santa Maria del Mar,El Born,True,0.6060424701690487,0.41610439948537725,3.2879911947007345,5,0.02,0.47390000000000004,0.5,0.05,0.6679999999999999,0.19727947168204407
personalized,4,481,family_green,42,Labyrinth Park of Horta,Horta,False,0.6791334146109337,0.4530967724998061,7.0337255965420225,2,0.006,0.7469,0.58,0.96,0.2405,0.2461803958789708
personalized,4,56,architecture_fans,1,Park Guell,La Salut,False,0.7021178334376179,0.49306120903047435,2.97932244242215,10,0.010588235294117647,0.644,0.35,0.9,0.6174999999999999,0.10427628548477526
personalized,4,386,architecture_fans,15,MNAC,Montjuic,False,0.6537500362453808,0.43473676613663376,3.3531875690883415,12,0.011111111111111112,0.5266,0.42,0.1,0.44200000000000006,0.0
personalized,4,836,beach_nightlife,24,Gracia Squares,Vila de Gracia,False,0.68654487247404,0.4902289143041468,3.790093149533438,0,0.002857142857142857,0.6186,0.86,0.25,0.34450000000000003,0.0
personalized,4,1391,history_religion,6,Barri Gotic,Gotic,True,0.6771324122510911,0.42241824545991546,2.354124086235125,0,0.019,0.4868,0.55,0.2,0.7785,0.08239434301822939
personalized,4,1093,beach_nightlife,24,Gracia Squares,Vila de Gracia,False,0.5811181736266405,0.3975072089447277,3.790093149533438,0,0.004285714285714286,0.6186,0.86,0.25,0.34450000000000003,0.0
personalized,4,1452,architecture_fans,20,Temple del Tibidabo,Tibidabo,False,0.7104019204129122,0.640897063574797,6.16467517015494,0,0.017777777777777778,0.6300000000000001,0.4,0.55,0.35750000000000004,0.21576363095542292
personalized,4,1711,food_local_markets,47,Palo Alto Market,Poblenou,False,0.7964795241220595,0.8581986545508493,4.350495084306539,5,0.022857142857142857,0.6321000000000001,0.96,0.28,0.21450000000000002,0.0
personalized,4,1783,family_green,45,Clot Park,El Clot,False,0.7549834179485307,0.5151765406508562,1.726858019644153,0,0.0044444444444444444,0.7247999999999999,0.82,0.9,0.156,0.06044003068754536
personalized,4,552,museum_culture,49,CosmoCaixa,Sant Gervasi,False,0.6562816091876097,0.45220352239856987,3.7416086594927758,6,0.02,0.5054000000000001,0.55,0.08,0.3705,0.6734895587086996
personalized,4,1134,history_religion,17,Poble Espanyol,Montjuic,False,0.6078233475321229,0.48348693268440407,2.8700537107375186,14,0.008,0.6231,0.72,0.35,0.377,0.0
personalized,4,1810,architecture_fans,1,Park Guell,La Salut,False,0.6836128369899919,0.48538707751003585,2.97932244242215,10,0.011764705882352941,0.644,0.35,0.9,0.6174999999999999,0.0
personalized,4,1411,architecture_fans,8,Santa Maria del Mar,El Born,True,0.7133705762489283,0.4594743287914076,2.115375302850061,5,0.0225,0.47390000000000004,0.5,0.05,0.6679999999999999,0.0
personalized,4,1382,family_green,12,Barceloneta Beach,La Barceloneta,True,0.7101376461248816,0.4621674448665061,7.240310117876655,0,0.0036363636363636364,0.5384,0.55,0.85,0.7330000000000001,0.2534108541256829
personalized,4,869,museum_culture,49,CosmoCaixa,Sant Gervasi,False,0.6358236019402541,0.4476751640614459,4.963931374668276,6,0.02181818181818182,0.5054000000000001,0.55,0.08,0.3705,0.17373759811338965
personalized,4,1338,family_green,29,Bogatell Beach,Poblenou,False,0.7348827561627727,0.48763471667788466,2.472526750929903,0,0.00375,0.6152,0.62,0.86,0.29900000000000004,0.4450548151673825
personalized,4,1585,architecture_fans,0,Sagrada Familia,Sagrada Familia,True,0.7383651302460944,0.6323093343630315,2.282766900055143,26,0.015555555555555555,0.415,0.3,0.1,0.8500000000000001,0.0
personalized,4,475,family_green,30,Forum Park,Diagonal Mar,False,0.7963781361426063,0.700731344444556,4.6627941704613045,0,0.0033333333333333335,0.6355999999999999,0.55,0.85,0.24700000000000003,0.27976765022767824
personalized,4,1244,family_green,10,Ciutadella Park,Sant Pere,True,0.7470753385474045,0.49370604622427594,3.9722718166483197,0,0.006,0.6553,0.55,0.95,0.6485,0.0
personalized,4,819,food_local_markets,25,Mercat dels Encants,Fort Pienc,False,0.7872709023798106,0.7024727783899581,2.7002410511992245,0,0.012,0.6164,0.95,0.18,0.3055,0.09450843679197286
personalized,4,1180,family_green,12,Barceloneta Beach,La Barceloneta,True,0.7263588087741385,0.45580270390080946,4.489036318614168,0,0.004545454545454545,0.5384,0.55,0.85,0.7330000000000001,0.0
personalized,4,430,museum_culture,35,Born Centre Cultural,El Born,True,0.6699518030026724,0.41452607550886755,2.166233590351792,5,0.014285714285714285,0.5272,0.62,0.08,0.49900000000000005,0.07581817566231272
personalized,4,1116,family_green,12,Barceloneta Beach,La Barceloneta,True,0.6885208903856724,0.40086025777905865,4.703659872389484,0,0.005454545454545455,0.5384,0.55,0.85,0.7330000000000001,0.282219592343369
personalized,4,1458,history_religion,6,Barri Gotic,Gotic,True,0.7157662087738331,0.48643495741867293,2.876801517510905,0,0.02,0.4868,0.55,0.2,0.7785,0.10068805311288169
personalized,4,911,beach_nightlife,47,Palo Alto Market,Poblenou,False,0.5432419265222997,0.4603301905744045,4.033169562136259,5,0.025714285714285714,0.6321000000000001,0.96,0.28,0.21450000000000002,0.0
personalized,4,1512,family_green,1,Park Guell,La Salut,False,0.7754769246047867,0.4656306125909945,1.3032992243322608,10,0.012941176470588235,0.644,0.35,0.9,0.6174999999999999,0.0
personalized,4,492,architecture_fans,3,La Pedrera,Dreta Eixample,True,0.6800084237027121,0.48083744691862906,1.3850711218550875,28,0.013333333333333334,0.4031,0.3,0.05,0.772,0.04847748926492807
personalized,4,1754,architecture_fans,0,Sagrada Familia,Sagrada Familia,True,0.7407236951933384,0.6305812784461108,5.105830285163167,26,0.016666666666666666,0.415,0.3,0.1,0.8500000000000001,0.0
personalized,4,181,food_local_markets,47,Palo Alto Market,Poblenou,False,0.8718335309692761,0.8642382186751917,1.7022555782268904,5,0.02857142857142857,0.6321000000000001,0.96,0.28,0.21450000000000002,0.0
personalized,4,715,family_green,42,Labyrinth Park of Horta,Horta,False,0.7390750684620864,0.5277614932274033,4.559509638691311,2,0.008,0.7469,0.58,0.96,0.2405,0.0
personalized,4,810,architecture_fans,0,Sagrada Familia,Sagrada Familia,True,0.6888246915254952,0.6345603197175703,2.178087761477773,26,0.017777777777777778,0.415,0.3,0.1,0.8500000000000001,0.0
personalized,4,1270,food_local_markets,4,La Rambla,La Rambla,True,0.7552924579756344,0.6004932568360035,2.732480469856742,0,0.0075,0.4116,0.45,0.2,0.8045,0.09563681644498599
personalized,4,1994,architecture_fans,3,La Pedrera,Dreta Eixample,True,0.6401501822344537,0.4238407762882823,2.115375302850061,28,0.015555555555555555,0.4031,0.3,0.05,0.772,0.0
personalized,4,1480,museum_culture,35,Born Centre Cultural,El Born,True,0.6377387838943682,0.4204614465613733,3.4338647754024922,5,0.017142857142857144,0.5272,0.62,0.08,0.49900000000000005,0.12018526713908724
personalized,4,422,food_local_markets,6,Barri Gotic,Gotic,True,0.7148585170813636,0.3956099132092748,0.5136777535764396,0,0.021,0.4868,0.55,0.2,0.7785,0.0
personalized,4,534,family_green,55,Guinardo Park,Guinardo,False,0.7063306328439374,0.50558887740907,4.703659872389484,0,0.005714285714285714,0.6905,0.65,0.94,0.195,0.0
personalized,4,1983,food_local_markets,38,Hostafrancs Market,Hostafrancs,False,0.7158500790256882,0.61655475425613,2.3801124391965027,0,0.022857142857142857,0.5770000000000001,0.94,0.1,0.195,0.08330393537187761
personalized,4,434,museum_culture,2,Casa Batllo,Dreta Eixample,True,0.6583802401082017,0.37880601349793036,2.9044645181672974,35,0.014,0.3992,0.3,0.05,0.7915000000000001,0.10165625813585542
personalized,4,1473,family_green,29,Bogatell Beach,Poblenou,False,0.6809298281067555,0.4086373884590009,4.165796896495021,0,0.005,0.6152,0.62,0.86,0.29900000000000004,0.0
personalized,4,748,food_local_markets,25,Mercat dels Encants,Fort Pienc,False,0.7520777657063323,0.6351022680389091,1.7022555782268904,0,0.014,0.6164,0.95,0.18,0.3055,0.0
personalized,4,973,beach_nightlife,28,Rambla del Poblenou,Poblenou,False,0.6012957910606671,0.4374564256773035,2.9374606228801285,0,0.008333333333333333,0.6300000000000001,0.86,0.35,0.29250000000000004,0.0
personalized,4,1170,beach_nightlife,28,Rambla del Poblenou,Poblenou,False,0.6338124810556914,0.44449060447419386,2.618643876985204,0,0.01,0.6300000000000001,0.86,0.35,0.29250000000000004,0.0
personalized,4,96,family_green,12,Barceloneta Beach,La Barceloneta,True,0.73779695453491,0.46519159233213264,1.1594837429144358,0,0.006363636363636364,0.5384,0.55,0.85,0.7330000000000001,0.20870707372459843
personalized,4,1872,food_local_markets,37,Sant Antoni Market,Sant Antoni,False,0.7798758618258719,0.6057589217402135,0.9126193727876373,0,0.011111111111111112,0.5794,0.94,0.1,0.273,0.0
personalized,4,1027,food_local_markets,5,Mercat de la Boqueria,El Raval,True,0.7581405918032825,0.6806328537739067,2.516048264809758,0,0.021538461538461538,0.4905,0.85,0.1,0.7850000000000001,0.0
personalized,4,1743,beach_nightlife,59,Olympic Port,La Barceloneta,True,0.7613972331040133,0.6800827483093852,3.790093149533438,0,0.008571428571428572,0.46499999999999997,0.65,0.35,0.525,0.6822167669160187
personalized,4,205,history_religion,31,Sant Pau del Camp,El Raval,True,0.6459905523739491,0.42882678918494876,1.2775743885514517,3,0.01,0.5279,0.55,0.08,0.40800000000000003,0.04471510359930081
personalized,4,271,architecture_fans,1,Park Guell,La Salut,False,0.6976035235821911,0.4461311233919182,2.97932244242215,10,0.01411764705882353,0.644,0.35,0.9,0.6174999999999999,0.10427628548477526
personalized,4,134,family_green,57,Natural Science Museum,Diagonal Mar,False,0.6584943060116742,0.4634733194406768,4.263965409728993,6,0.02666666666666667,0.5243,0.55,0.06,0.22100000000000003,0.14923878934051477
personalized,4,874,museum_culture,17,Poble Espanyol,Montjuic,False,0.6170671246580873,0.4854684892995055,3.4338647754024922,14,0.01,0.6231,0.72,0.35,0.377,0.12018526713908724
