precision_at_5,recall_at_5,diversity,constraint_respect,mean_recommendation_sustainability,strategy,step,tourist_id,recommended_poi_ids,recommended_poi_names,recommended_neighbourhoods
0.0,0.0,0.8083333333333333,1.0,0.4452,popularity,1,978,0|17|7|12|14,Barcelona Cathedral | Palau Macaya | Barceloneta Beach | Mercat dels Encants | Sant Antoni Market,Gotic | Dreta Eixample | La Barceloneta | Dreta Eixample | Dreta Eixample
1.0,0.3125,0.3833333333333334,1.0,0.5208,personalized,2,225,0|38|20|22|5,Barcelona Cathedral | Glories Tower | MNAC | Poble Espanyol | Palau Guell,Gotic | Glories | Montjuic | Montjuic | El Raval
1.0,0.3125,0.0,1.0,0.3941,personalized,2,861,19|14|12|56|33,Mercat de Gràcia | Sant Antoni Market | Mercat dels Encants | Sant Gervasi market area | Mercat de la Llibertat,Dreta Eixample | Dreta Eixample | Dreta Eixample | Sant Gervasi | Vila de Gracia
1.0,0.3125,0.2666666666666667,1.0,0.45199999999999996,personalized,2,840,1|19|12|56|50,Mercat de la Boqueria | Mercat de Gràcia | Mercat dels Encants | Sant Gervasi market area | Sarria old town,La Barceloneta | Dreta Eixample | Dreta Eixample | Sant Gervasi | Sarria
1.0,0.2777777777777778,0.36,1.0,0.5374000000000001,personalized,2,889,30|38|5|20|22,Park Güell | Glories Tower | Palau Guell | MNAC | Poble Espanyol,Vila de Gracia | Glories | El Raval | Montjuic | Montjuic
1.0,0.3125,0.55,1.0,0.5388999999999999,personalized,2,547,6|43|0|20|22,Maritime Museum | Natural Science Museum | Barcelona Cathedral | MNAC | Poble Espanyol,La Barceloneta | Sant Marti | Gotic | Montjuic | Montjuic
1.0,0.3125,0.7033333333333334,1.0,0.6232,personalized,2,89,28|41|53|30|38,Port Vell promenade | Bogatell Beach | Carretera de les Aigues | Park Güell | Glories Tower,Port Vell | Diagonal Mar | Collserola | Vila de Gracia | Glories
1.0,0.3125,0.4666666666666667,1.0,0.6236,personalized,2,440,15|54|46|26|2,Joan Miró Park | Monastery gardens | Clot Park | Joan Miro Foundation gardens | Ciutadella Park,Dreta Eixample | Sant Gervasi | El Clot | Montjuic | El Born
1.0,0.3125,0.3683333333333334,1.0,0.5224,personalized,2,544,30|38|20|39|5,Park Güell | Glories Tower | MNAC | Design Museum | Palau Guell,Vila de Gracia | Glories | Montjuic | Diagonal Mar | El Raval
1.0,0.29411764705882354,0.2666666666666667,1.0,0.45199999999999996,personalized,2,700,1|19|12|56|50,Mercat de la Boqueria | Mercat de Gràcia | Mercat dels Encants | Sant Gervasi market area | Sarria old town,La Barceloneta | Dreta Eixample | Dreta Eixample | Sant Gervasi | Sarria
1.0,0.2777777777777778,0.0,1.0,0.4090999999999999,personalized,2,457,19|14|12|56|50,Mercat de Gràcia | Sant Antoni Market | Mercat dels Encants | Sant Gervasi market area | Sarria old town,Dreta Eixample | Dreta Eixample | Dreta Eixample | Sant Gervasi | Sarria
1.0,0.2777777777777778,0.6866666666666666,1.0,0.5566000000000001,personalized,2,311,51|9|30|38|20,Pedralbes Monastery | Sant Pere Church | Park Güell | Glories Tower | MNAC,Pedralbes | Gotic | Vila de Gracia | Glories | Montjuic
1.0,0.3125,0.2666666666666667,1.0,0.39209999999999995,personalized,2,984,1|19|14|12|50,Mercat de la Boqueria | Mercat de Gràcia | Sant Antoni Market | Mercat dels Encants | Sarria old town,La Barceloneta | Dreta Eixample | Dreta Eixample | Dreta Eixample | Sarria
1.0,0.3125,0.7333333333333333,1.0,0.6516,personalized,2,203,28|41|53|30|0,Port Vell promenade | Bogatell Beach | Carretera de les Aigues | Park Güell | Barcelona Cathedral,Port Vell | Diagonal Mar | Collserola | Vila de Gracia | Gotic
1.0,0.3125,0.5633333333333332,1.0,0.6269,personalized,2,294,30|26|2|42|15,Park Güell | Joan Miro Foundation gardens | Ciutadella Park | Forum Park | Joan Miró Park,Vila de Gracia | Montjuic | El Born | Sant Marti | Dreta Eixample
1.0,0.3125,0.6683333333333333,1.0,0.6275999999999999,personalized,2,579,7|41|53|20|30,Barceloneta Beach | Bogatell Beach | Carretera de les Aigues | MNAC | Park Güell,La Barceloneta | Diagonal Mar | Collserola | Montjuic | Vila de Gracia
1.0,0.3125,0.5633333333333334,1.0,0.6506000000000001,personalized,2,734,30|26|2|54|46,Park Güell | Joan Miro Foundation gardens | Ciutadella Park | Monastery gardens | Clot Park,Vila de Gracia | Montjuic | El Born | Sant Gervasi | El Clot
1.0,0.3125,0.41999999999999993,1.0,0.5875,personalized,2,778,0|30|20|38|22,Barcelona Cathedral | Park Güell | MNAC | Glories Tower | Poble Espanyol,Gotic | Vila de Gracia | Montjuic | Glories | Montjuic
1.0,0.2777777777777778,0.2666666666666667,1.0,0.45199999999999996,personalized,2,217,1|19|14|56|50,Mercat de la Boqueria | Mercat de Gràcia | Sant Antoni Market | Sant Gervasi market area | Sarria old town,La Barceloneta | Dreta Eixample | Dreta Eixample | Sant Gervasi | Sarria
1.0,0.3125,0.6,1.0,0.5814,personalized,2,780,43|30|0|38|20,Natural Science Museum | Park Güell | Barcelona Cathedral | Glories Tower | MNAC,Sant Marti | Vila de Gracia | Gotic | Glories | Montjuic
1.0,0.2777777777777778,0.2666666666666667,1.0,0.45199999999999996,personalized,2,852,1|14|12|56|50,Mercat de la Boqueria | Sant Antoni Market | Mercat dels Encants | Sant Gervasi market area | Sarria old town,La Barceloneta | Dreta Eixample | Dreta Eixample | Sant Gervasi | Sarria
1.0,0.29411764705882354,0.6416666666666667,1.0,0.5964,personalized,2,950,28|7|41|53|38,Port Vell promenade | Barceloneta Beach | Bogatell Beach | Carretera de les Aigues | Glories Tower,Port Vell | La Barceloneta | Diagonal Mar | Collserola | Glories
1.0,0.29411764705882354,0.6666666666666667,0.8,0.5791999999999999,personalized,2,43,0|9|20|28|30,Barcelona Cathedral | Sant Pere Church | MNAC | Port Vell promenade | Park Güell,Gotic | Gotic | Montjuic | Port Vell | Vila de Gracia
1.0,0.3125,0.6833333333333333,1.0,0.6165,personalized,2,940,30|26|1|15|54,Park Güell | Joan Miro Foundation gardens | Mercat de la Boqueria | Joan Miró Park | Monastery gardens,Vila de Gracia | Montjuic | La Barceloneta | Dreta Eixample | Sant Gervasi
1.0,0.3125,0.6683333333333333,1.0,0.6275999999999999,personalized,2,585,7|41|53|30|20,Barceloneta Beach | Bogatell Beach | Carretera de les Aigues | Park Güell | MNAC,La Barceloneta | Diagonal Mar | Collserola | Vila de Gracia | Montjuic
0.8,0.25,0.73,1.0,0.6066,personalized,2,871,28|41|53|38|0,Port Vell promenade | Bogatell Beach | Carretera de les Aigues | Glories Tower | Barcelona Cathedral,Port Vell | Diagonal Mar | Collserola | Glories | Gotic
1.0,0.29411764705882354,0.7533333333333333,1.0,0.5356,personalized,2,749,51|9|30|38|18,Pedralbes Monastery | Sant Pere Church | Park Güell | Glories Tower | Egyptian Museum,Pedralbes | Gotic | Vila de Gracia | Glories | Dreta Eixample
1.0,0.3125,0.6666666666666667,1.0,0.5791999999999999,personalized,2,546,0|9|30|20|28,Barcelona Cathedral | Sant Pere Church | Park Güell | MNAC | Port Vell promenade,Gotic | Gotic | Vila de Gracia | Montjuic | Port Vell
1.0,0.3125,0.6000000000000001,1.0,0.5268,personalized,2,714,6|0|30|20|38,Maritime Museum | Barcelona Cathedral | Park Güell | MNAC | Glories Tower,La Barceloneta | Gotic | Vila de Gracia | Montjuic | Glories
1.0,0.3125,0.3683333333333334,1.0,0.5224,personalized,2,250,30|38|39|5|20,Park Güell | Glories Tower | Design Museum | Palau Guell | MNAC,Vila de Gracia | Glories | Diagonal Mar | El Raval | Montjuic
1.0,0.3125,0.7033333333333334,1.0,0.6232,personalized,2,796,28|41|53|30|38,Port Vell promenade | Bogatell Beach | Carretera de les Aigues | Park Güell | Glories Tower,Port Vell | Diagonal Mar | Collserola | Vila de Gracia | Glories
1.0,0.3125,0.2666666666666667,1.0,0.43699999999999994,personalized,2,989,1|19|12|56|33,Mercat de la Boqueria | Mercat de Gràcia | Mercat dels Encants | Sant Gervasi market area | Mercat de la Llibertat,La Barceloneta | Dreta Eixample | Dreta Eixample | Sant Gervasi | Vila de Gracia
1.0,0.3125,0.36,1.0,0.5374000000000001,personalized,2,323,30|38|20|22|5,Park Güell | Glories Tower | MNAC | Poble Espanyol | Palau Guell,Vila de Gracia | Glories | Montjuic | Montjuic | El Raval
1.0,0.3125,0.7466666666666666,1.0,0.6149,personalized,2,533,43|0|30|52|38,Natural Science Museum | Barcelona Cathedral | Park Güell | CosmoCaixa | Glories Tower,Sant Marti | Gotic | Vila de Gracia | Collserola | Glories
1.0,0.3125,0.41999999999999993,1.0,0.5974,personalized,2,211,0|30|38|22|25,Barcelona Cathedral | Park Güell | Glories Tower | Poble Espanyol | Olympic Stadium,Gotic | Vila de Gracia | Glories | Montjuic | Montjuic
1.0,0.3125,0.2666666666666667,1.0,0.39209999999999995,personalized,2,501,1|19|14|12|50,Mercat de la Boqueria | Mercat de Gràcia | Sant Antoni Market | Mercat dels Encants | Sarria old town,La Barceloneta | Dreta Eixample | Dreta Eixample | Dreta Eixample | Sarria
1.0,0.3125,0.6833333333333333,1.0,0.6165,personalized,2,598,30|1|26|15|54,Park Güell | Mercat de la Boqueria | Joan Miro Foundation gardens | Joan Miró Park | Monastery gardens,Vila de Gracia | La Barceloneta | Montjuic | Dreta Eixample | Sant Gervasi
1.0,0.3125,0.7133333333333334,1.0,0.6073000000000001,personalized,2,116,1|30|55|2|42,Mercat de la Boqueria | Park Güell | Pedralbes Gardens | Ciutadella Park | Forum Park,La Barceloneta | Vila de Gracia | Pedralbes | El Born | Sant Marti
1.0,0.29411764705882354,0.5583333333333333,1.0,0.5424,personalized,2,424,0|9|30|20|38,Barcelona Cathedral | Sant Pere Church | Park Güell | MNAC | Glories Tower,Gotic | Gotic | Vila de Gracia | Montjuic | Glories
1.0,0.3125,0.8166666666666667,0.6,0.6026,personalized,2,369,0|51|2|17|8,Barcelona Cathedral | Pedralbes Monastery | Ciutadella Park | Palau Macaya | Born Cultural Centre,Gotic | Pedralbes | El Born | Dreta Eixample | El Born
1.0,0.3125,0.6683333333333333,1.0,0.6275999999999999,personalized,2,477,7|41|53|20|30,Barceloneta Beach | Bogatell Beach | Carretera de les Aigues | MNAC | Park Güell,La Barceloneta | Diagonal Mar | Collserola | Montjuic | Vila de Gracia
1.0,0.3125,0.6000000000000001,1.0,0.5268,personalized,2,25,6|30|20|38|0,Maritime Museum | Park Güell | MNAC | Glories Tower | Barcelona Cathedral,La Barceloneta | Vila de Gracia | Montjuic | Glories | Gotic
1.0,0.2777777777777778,0.2666666666666667,1.0,0.43699999999999994,personalized,2,163,1|19|14|56|33,Mercat de la Boqueria | Mercat de Gràcia | Sant Antoni Market | Sant Gervasi market area | Mercat de la Llibertat,La Barceloneta | Dreta Eixample | Dreta Eixample | Sant Gervasi | Vila de Gracia
1.0,0.3125,0.3833333333333334,1.0,0.5208,personalized,2,325,0|38|20|5|22,Barcelona Cathedral | Glories Tower | MNAC | Palau Guell | Poble Espanyol,Gotic | Glories | Montjuic | El Raval | Montjuic
1.0,0.3125,0.78,1.0,0.5977,personalized,2,259,30|1|26|2|15,Park Güell | Mercat de la Boqueria | Joan Miro Foundation gardens | Ciutadella Park | Joan Miró Park,Vila de Gracia | La Barceloneta | Montjuic | El Born | Dreta Eixample
1.0,0.3125,0.625,0.0,0.4838,personalized,2,415,6|0|18|20|38,Maritime Museum | Barcelona Cathedral | Egyptian Museum | MNAC | Glories Tower,La Barceloneta | Gotic | Dreta Eixample | Montjuic | Glories
1.0,0.3125,0.41999999999999993,1.0,0.5974,personalized,2,569,0|30|38|22|24,Barcelona Cathedral | Park Güell | Glories Tower | Poble Espanyol | CaixaForum,Gotic | Vila de Gracia | Glories | Montjuic | Montjuic
1.0,0.3125,0.4666666666666667,1.0,0.6236,personalized,2,41,26|2|15|54|46,Joan Miro Foundation gardens | Ciutadella Park | Joan Miró Park | Monastery gardens | Clot Park,Montjuic | El Born | Dreta Eixample | Sant Gervasi | El Clot
1.0,0.29411764705882354,0.7783333333333333,1.0,0.6258,personalized,2,868,28|7|41|30|0,Port Vell promenade | Barceloneta Beach | Bogatell Beach | Park Güell | Barcelona Cathedral,Port Vell | La Barceloneta | Diagonal Mar | Vila de Gracia | Gotic
1.0,0.3125,0.6933333333333334,1.0,0.5399,personalized,2,157,0|9|20|17|28,Barcelona Cathedral | Sant Pere Church | MNAC | Palau Macaya | Port Vell promenade,Gotic | Gotic | Montjuic | Dreta Eixample | Port Vell
1.0,0.3125,0.5983333333333334,1.0,0.6013,personalized,2,767,0|51|30|18|47,Barcelona Cathedral | Pedralbes Monastery | Park Güell | Egyptian Museum | Camp Nou Museum,Gotic | Pedralbes | Vila de Gracia | Dreta Eixample | Sarria
1.0,0.3125,0.6666666666666667,1.0,0.5791999999999999,personalized,2,798,0|9|30|20|28,Barcelona Cathedral | Sant Pere Church | Park Güell | MNAC | Port Vell promenade,Gotic | Gotic | Vila de Gracia | Montjuic | Port Vell
1.0,0.3125,0.63,0.0,0.5211,personalized,2,77,6|43|0|28|38,Maritime Museum | Natural Science Museum | Barcelona Cathedral | Port Vell promenade | Glories Tower,La Barceloneta | Sant Marti | Gotic | Port Vell | Glories
1.0,0.3125,0.41999999999999993,1.0,0.5974,personalized,2,706,0|30|38|22|24,Barcelona Cathedral | Park Güell | Glories Tower | Poble Espanyol | CaixaForum,Gotic | Vila de Gracia | Glories | Montjuic | Montjuic
1.0,0.3125,0.6000000000000001,1.0,0.5268,personalized,2,313,6|0|30|20|38,Maritime Museum | Barcelona Cathedral | Park Güell | MNAC | Glories Tower,La Barceloneta | Gotic | Vila de Gracia | Montjuic | Glories
1.0,0.3125,0.42999999999999994,1.0,0.6157,personalized,2,589,30|55|2|42|15,Park Güell | Pedralbes Gardens | Ciutadella Park | Forum Park | Joan Miró Park,Vila de Gracia | Pedralbes | El Born | Sant Marti | Dreta Eixample
1.0,0.3125,0.2666666666666667,1.0,0.45199999999999996,personalized,2,521,1|19|14|56|50,Mercat de la Boqueria | Mercat de Gràcia | Sant Antoni Market | Sant Gervasi market area | Sarria old town,La Barceloneta | Dreta Eixample | Dreta Eixample | Sant Gervasi | Sarria
1.0,0.3125,0.7583333333333333,1.0,0.4963,personalized,2,632,51|9|38|18|17,Pedralbes Monastery | Sant Pere Church | Glories Tower | Egyptian Museum | Palau Macaya,Pedralbes | Gotic | Glories | Dreta Eixample | Dreta Eixample
1.0,0.3125,0.7133333333333334,0.8,0.5865,personalized,2,771,1|30|15|55|2,Mercat de la Boqueria | Park Güell | Joan Miró Park | Pedralbes Gardens | Ciutadella Park,La Barceloneta | Vila de Gracia | Dreta Eixample | Pedralbes | El Born
1.0,0.3125,0.6,1.0,0.5854000000000001,personalized,2,156,1|2|15|54|46,Mercat de la Boqueria | Ciutadella Park | Joan Miró Park | Monastery gardens | Clot Park,La Barceloneta | El Born | Dreta Eixample | Sant Gervasi | El Clot
1.0,0.3125,0.41999999999999993,1.0,0.5974,personalized,2,455,0|30|22|38|24,Barcelona Cathedral | Park Güell | Poble Espanyol | Glories Tower | CaixaForum,Gotic | Vila de Gracia | Montjuic | Glories | Montjuic
1.0,0.3125,0.42999999999999994,1.0,0.6157,personalized,2,527,30|55|2|42|15,Park Güell | Pedralbes Gardens | Ciutadella Park | Forum Park | Joan Miró Park,Vila de Gracia | Pedralbes | El Born | Sant Marti | Dreta Eixample
1.0,0.2777777777777778,0.2666666666666667,1.0,0.43699999999999994,personalized,2,232,1|19|12|56|33,Mercat de la Boqueria | Mercat de Gràcia | Mercat dels Encants | Sant Gervasi market area | Mercat de la Llibertat,La Barceloneta | Dreta Eixample | Dreta Eixample | Sant Gervasi | Vila de Gracia
1.0,0.3125,0.625,1.0,0.5384,personalized,2,85,43|0|38|18|20,Natural Science Museum | Barcelona Cathedral | Glories Tower | Egyptian Museum | MNAC,Sant Marti | Gotic | Glories | Dreta Eixample | Montjuic
1.0,0.29411764705882354,0.7533333333333333,1.0,0.5356,personalized,2,825,51|9|30|38|18,Pedralbes Monastery | Sant Pere Church | Park Güell | Glories Tower | Egyptian Museum,Pedralbes | Gotic | Vila de Gracia | Glories | Dreta Eixample
1.0,0.3125,0.2666666666666667,1.0,0.43699999999999994,personalized,2,526,1|19|12|56|33,Mercat de la Boqueria | Mercat de Gràcia | Mercat dels Encants | Sant Gervasi market area | Mercat de la Llibertat,La Barceloneta | Dreta Eixample | Dreta Eixample | Sant Gervasi | Vila de Gracia
1.0,0.3125,0.72,1.0,0.5393000000000001,personalized,2,34,51|9|30|38|17,Pedralbes Monastery | Sant Pere Church | Park Güell | Glories Tower | Palau Macaya,Pedralbes | Gotic | Vila de Gracia | Glories | Dreta Eixample
1.0,0.3125,0.6000000000000001,1.0,0.5268,personalized,2,60,6|0|20|38|30,Maritime Museum | Barcelona Cathedral | MNAC | Glories Tower | Park Güell,La Barceloneta | Gotic | Montjuic | Glories | Vila de Gracia
1.0,0.2777777777777778,0.2666666666666667,1.0,0.43699999999999994,personalized,2,404,1|14|12|56|33,Mercat de la Boqueria | Sant Antoni Market | Mercat dels Encants | Sant Gervasi market area | Mercat de la Llibertat,La Barceloneta | Dreta Eixample | Dreta Eixample | Sant Gervasi | Vila de Gracia
1.0,0.3125,0.0,1.0,0.4090999999999999,personalized,2,274,19|14|12|56|50,Mercat de Gràcia | Sant Antoni Market | Mercat dels Encants | Sant Gervasi market area | Sarria old town,Dreta Eixample | Dreta Eixample | Dreta Eixample | Sant Gervasi | Sarria
1.0,0.29411764705882354,0.7783333333333333,1.0,0.6319,personalized,2,743,28|7|53|30|0,Port Vell promenade | Barceloneta Beach | Carretera de les Aigues | Park Güell | Barcelona Cathedral,Port Vell | La Barceloneta | Collserola | Vila de Gracia | Gotic
1.0,0.3125,0.6933333333333334,0.2,0.5399,personalized,2,954,0|9|20|17|28,Barcelona Cathedral | Sant Pere Church | MNAC | Palau Macaya | Port Vell promenade,Gotic | Gotic | Montjuic | Dreta Eixample | Port Vell
1.0,0.3125,0.2849999999999999,1.0,0.5920000000000001,personalized,2,487,38|30|20|22|24,Glories Tower | Park Güell | MNAC | Poble Espanyol | CaixaForum,Glories | Vila de Gracia | Montjuic | Montjuic | Montjuic
1.0,0.3125,0.6416666666666667,0.6,0.5964,personalized,2,213,28|7|41|53|38,Port Vell promenade | Barceloneta Beach | Bogatell Beach | Carretera de les Aigues | Glories Tower,Port Vell | La Barceloneta | Diagonal Mar | Collserola | Glories
1.0,0.3125,0.6833333333333333,1.0,0.6165,personalized,2,320,30|1|26|15|54,Park Güell | Mercat de la Boqueria | Joan Miro Foundation gardens | Joan Miró Park | Monastery gardens,Vila de Gracia | La Barceloneta | Montjuic | Dreta Eixample | Sant Gervasi
1.0,0.3125,0.6916666666666667,1.0,0.5775,personalized,2,219,0|51|30|18|38,Barcelona Cathedral | Pedralbes Monastery | Park Güell | Egyptian Museum | Glories Tower,Gotic | Pedralbes | Vila de Gracia | Dreta Eixample | Glories
1.0,0.3125,0.41999999999999993,1.0,0.5974,personalized,2,761,0|30|38|22|24,Barcelona Cathedral | Park Güell | Glories Tower | Poble Espanyol | CaixaForum,Gotic | Vila de Gracia | Glories | Montjuic | Montjuic
1.0,0.3125,0.2666666666666667,1.0,0.39209999999999995,personalized,2,584,1|19|14|12|50,Mercat de la Boqueria | Mercat de Gràcia | Sant Antoni Market | Mercat dels Encants | Sarria old town,La Barceloneta | Dreta Eixample | Dreta Eixample | Dreta Eixample | Sarria
1.0,0.29411764705882354,0.55,0.8,0.6074999999999999,personalized,2,339,15|1|30|54|42,Joan Miró Park | Mercat de la Boqueria | Park Güell | Monastery gardens | Forum Park,Dreta Eixample | La Barceloneta | Vila de Gracia | Sant Gervasi | Sant Marti
1.0,0.3125,0.6666666666666667,1.0,0.5791999999999999,personalized,2,790,0|9|30|20|28,Barcelona Cathedral | Sant Pere Church | Park Güell | MNAC | Port Vell promenade,Gotic | Gotic | Vila de Gracia | Montjuic | Port Vell
1.0,0.29411764705882354,0.35,1.0,0.5767,personalized,2,439,0|20|38|24|25,Barcelona Cathedral | MNAC | Glories Tower | CaixaForum | Olympic Stadium,Gotic | Montjuic | Glories | Montjuic | Montjuic
1.0,0.3125,0.6,1.0,0.5814,personalized,2,437,43|0|30|38|20,Natural Science Museum | Barcelona Cathedral | Park Güell | Glories Tower | MNAC,Sant Marti | Gotic | Vila de Gracia | Glories | Montjuic
1.0,0.3125,0.7416666666666667,0.6,0.5581,personalized,2,346,7|28|41|17|38,Barceloneta Beach | Port Vell promenade | Bogatell Beach | Palau Macaya | Glories Tower,La Barceloneta | Port Vell | Diagonal Mar | Dreta Eixample | Glories
1.0,0.3125,0.2833333333333333,1.0,0.5932999999999999,personalized,2,997,20|0|24|25|39,MNAC | Barcelona Cathedral | CaixaForum | Olympic Stadium | Design Museum,Montjuic | Gotic | Montjuic | Montjuic | Diagonal Mar
1.0,0.3125,0.3683333333333333,1.0,0.5508,personalized,2,215,0|30|5|20|39,Barcelona Cathedral | Park Güell | Palau Guell | MNAC | Design Museum,Gotic | Vila de Gracia | El Raval | Montjuic | Diagonal Mar
1.0,0.3125,0.2666666666666667,1.0,0.43699999999999994,personalized,2,703,1|14|12|56|33,Mercat de la Boqueria | Sant Antoni Market | Mercat dels Encants | Sant Gervasi market area | Mercat de la Llibertat,La Barceloneta | Dreta Eixample | Dreta Eixample | Sant Gervasi | Vila de Gracia
1.0,0.3125,0.7383333333333334,0.6,0.6123,personalized,2,568,28|41|53|0|17,Port Vell promenade | Bogatell Beach | Carretera de les Aigues | Barcelona Cathedral | Palau Macaya,Port Vell | Diagonal Mar | Collserola | Gotic | Dreta Eixample
1.0,0.3125,0.35,1.0,0.5853,personalized,2,956,0|22|24|25|38,Barcelona Cathedral | Poble Espanyol | CaixaForum | Olympic Stadium | Glories Tower,Gotic | Montjuic | Montjuic | Montjuic | Glories
1.0,0.3125,0.0,1.0,0.4090999999999999,personalized,2,79,19|14|12|56|50,Mercat de Gràcia | Sant Antoni Market | Mercat dels Encants | Sant Gervasi market area | Sarria old town,Dreta Eixample | Dreta Eixample | Dreta Eixample | Sant Gervasi | Sarria
1.0,0.3125,0.66,1.0,0.5186,personalized,2,523,6|0|20|38|28,Maritime Museum | Barcelona Cathedral | MNAC | Glories Tower | Port Vell promenade,La Barceloneta | Gotic | Montjuic | Glories | Port Vell
1.0,0.3125,0.6583333333333333,0.2,0.5354,personalized,2,285,6|43|38|52|20,Maritime Museum | Natural Science Museum | Glories Tower | CosmoCaixa | MNAC,La Barceloneta | Sant Marti | Glories | Collserola | Montjuic
1.0,0.3125,0.0,1.0,0.4090999999999999,personalized,2,90,19|14|12|56|50,Mercat de Gràcia | Sant Antoni Market | Mercat dels Encants | Sant Gervasi market area | Sarria old town,Dreta Eixample | Dreta Eixample | Dreta Eixample | Sant Gervasi | Sarria
1.0,0.3125,0.36,1.0,0.5374000000000001,personalized,2,909,30|38|20|22|5,Park Güell | Glories Tower | MNAC | Poble Espanyol | Palau Guell,Vila de Gracia | Glories | Montjuic | Montjuic | El Raval
1.0,0.3125,0.6666666666666667,1.0,0.5791999999999999,personalized,2,885,0|9|30|20|28,Barcelona Cathedral | Sant Pere Church | Park Güell | MNAC | Port Vell promenade,Gotic | Gotic | Vila de Gracia | Montjuic | Port Vell
1.0,0.3125,0.35,0.0,0.5853,personalized,2,876,0|38|22|24|25,Barcelona Cathedral | Glories Tower | Poble Espanyol | CaixaForum | Olympic Stadium,Gotic | Glories | Montjuic | Montjuic | Montjuic
1.0,0.3125,0.41999999999999993,1.0,0.5888,personalized,2,571,20|30|0|38|25,MNAC | Park Güell | Barcelona Cathedral | Glories Tower | Olympic Stadium,Montjuic | Vila de Gracia | Gotic | Glories | Montjuic
1.0,0.3125,0.0,1.0,0.4090999999999999,personalized,2,62,19|14|12|56|50,Mercat de Gràcia | Sant Antoni Market | Mercat dels Encants | Sant Gervasi market area | Sarria old town,Dreta Eixample | Dreta Eixample | Dreta Eixample | Sant Gervasi | Sarria
1.0,0.3125,0.6583333333333333,1.0,0.5563,personalized,2,838,0|51|38|18|47,Barcelona Cathedral | Pedralbes Monastery | Glories Tower | Egyptian Museum | Camp Nou Museum,Gotic | Pedralbes | Glories | Dreta Eixample | Sarria
1.0,0.3125,0.2666666666666667,1.0,0.45199999999999996,personalized,2,877,1|14|12|56|50,Mercat de la Boqueria | Sant Antoni Market | Mercat dels Encants | Sant Gervasi market area | Sarria old town,La Barceloneta | Dreta Eixample | Dreta Eixample | Sant Gervasi | Sarria
1.0,0.3125,0.2849999999999999,0.0,0.6204,personalized,2,399,0|20|22|30|25,Barcelona Cathedral | MNAC | Poble Espanyol | Park Güell | Olympic Stadium,Gotic | Montjuic | Montjuic | Vila de Gracia | Montjuic
1.0,0.3125,0.6666666666666667,1.0,0.5791999999999999,personalized,2,851,0|9|20|28|30,Barcelona Cathedral | Sant Pere Church | MNAC | Port Vell promenade | Park Güell,Gotic | Gotic | Montjuic | Port Vell | Vila de Gracia
1.0,0.3125,0.65,1.0,0.5592,personalized,2,998,0|51|38|17|20,Barcelona Cathedral | Pedralbes Monastery | Glories Tower | Palau Macaya | MNAC,Gotic | Pedralbes | Glories | Dreta Eixample | Montjuic
1.0,0.3125,0.6233333333333333,0.0,0.5658000000000001,personalized,2,634,0|9|20|28|22,Barcelona Cathedral | Sant Pere Church | MNAC | Port Vell promenade | Poble Espanyol,Gotic | Gotic | Montjuic | Port Vell | Montjuic
1.0,0.29411764705882354,0.7333333333333333,1.0,0.6516,personalized,2,366,28|41|53|30|0,Port Vell promenade | Bogatell Beach | Carretera de les Aigues | Park Güell | Barcelona Cathedral,Port Vell | Diagonal Mar | Collserola | Vila de Gracia | Gotic
1.0,0.3125,0.6916666666666667,1.0,0.5775,personalized,2,75,0|51|30|18|38,Barcelona Cathedral | Pedralbes Monastery | Park Güell | Egyptian Museum | Glories Tower,Gotic | Pedralbes | Vila de Gracia | Dreta Eixample | Glories
1.0,0.3125,0.2849999999999999,0.0,0.5920000000000001,personalized,2,724,38|20|22|30|25,Glories Tower | MNAC | Poble Espanyol | Park Güell | Olympic Stadium,Glories | Montjuic | Montjuic | Vila de Gracia | Montjuic
1.0,0.3125,0.7533333333333333,1.0,0.5356,personalized,2,371,51|9|30|18|38,Pedralbes Monastery | Sant Pere Church | Park Güell | Egyptian Museum | Glories Tower,Pedralbes | Gotic | Vila de Gracia | Dreta Eixample | Glories
1.0,0.3125,0.2666666666666667,1.0,0.43699999999999994,personalized,2,831,1|19|12|56|33,Mercat de la Boqueria | Mercat de Gràcia | Mercat dels Encants | Sant Gervasi market area | Mercat de la Llibertat,La Barceloneta | Dreta Eixample | Dreta Eixample | Sant Gervasi | Vila de Gracia
1.0,0.29411764705882354,0.6833333333333333,1.0,0.5173,personalized,2,944,51|9|38|17|20,Pedralbes Monastery | Sant Pere Church | Glories Tower | Palau Macaya | MNAC,Pedralbes | Gotic | Glories | Dreta Eixample | Montjuic
1.0,0.3125,0.0,1.0,0.4090999999999999,personalized,2,499,19|14|12|56|50,Mercat de Gràcia | Sant Antoni Market | Mercat dels Encants | Sant Gervasi market area | Sarria old town,Dreta Eixample | Dreta Eixample | Dreta Eixample | Sant Gervasi | Sarria
1.0,0.3125,0.35,1.0,0.5754,personalized,2,136,0|38|20|22|25,Barcelona Cathedral | Glories Tower | MNAC | Poble Espanyol | Olympic Stadium,Gotic | Glories | Montjuic | Montjuic | Montjuic
1.0,0.3125,0.0,1.0,0.3941,personalized,2,252,19|14|12|56|33,Mercat de Gràcia | Sant Antoni Market | Mercat dels Encants | Sant Gervasi market area | Mercat de la Llibertat,Dreta Eixample | Dreta Eixample | Dreta Eixample | Sant Gervasi | Vila de Gracia
